county,precinct,office,district,candidate,party,votes
Bronx,"=""99/81""",President,NYC,Hillary Clinton / Tim Kaine (Women's Equality),Women's Equality,0
Bronx,"=""99/81""",President,NYC,Gary Johnson / Bill Weld (Libertarian),Libertarian,1
Bronx,"=""99/81""",President,NYC,Scattered,,5
Bronx,"=""100/81""",President,NYC,Manually Counted Emergency,,0
Bronx,"=""100/81""",President,NYC,Absentee / Military,,8
Bronx,"=""100/81""",President,NYC,Federal,,0
Bronx,"=""100/81""",President,NYC,Special Presidential,,0
Bronx,"=""100/81""",President,NYC,Affidavit,,28
Bronx,"=""100/81""",President,NYC,Hillary Clinton / Tim Kaine (Democratic),Democratic,376
Bronx,"=""100/81""",President,NYC,Donald J. Trump / Michael R. Pence (Republican),Republican,17
Bronx,"=""100/81""",President,NYC,Donald J. Trump / Michael R. Pence (Conservative),Conservative,1
Bronx,"=""100/81""",President,NYC,Jill Stein / Ajamu Baraka (Green),Green,9
Bronx,"=""100/81""",President,NYC,Hillary Clinton / Tim Kaine (Working Families),Working Families,7
Bronx,"=""100/81""",President,NYC,Gary Johnson / Bill Weld (Independence),Independence,0
Bronx,"=""100/81""",President,NYC,Hillary Clinton / Tim Kaine (Women's Equality),Women's Equality,3
Bronx,"=""100/81""",President,NYC,Gary Johnson / Bill Weld (Libertarian),Libertarian,1
Bronx,"=""100/81""",President,NYC,Scattered,,2
Bronx,"=""101/81""",President,NYC,Manually Counted Emergency,,0
Bronx,"=""101/81""",President,NYC,Absentee / Military,,0
Bronx,"=""101/81""",President,NYC,Federal,,0
Bronx,"=""101/81""",President,NYC,Special Presidential,,0
Bronx,"=""101/81""",President,NYC,Affidavit,,0
Bronx,"=""102/81""",President,NYC,Manually Counted Emergency,,0
Bronx,"=""102/81""",President,NYC,Absentee / Military,,0
Bronx,"=""102/81""",President,NYC,Federal,,0
Bronx,"=""102/81""",President,NYC,Special Presidential,,0
Bronx,"=""102/81""",President,NYC,Affidavit,,0
Bronx,"=""102/81""",President,NYC,Hillary Clinton / Tim Kaine (Democratic),Democratic,0
Bronx,"=""102/81""",President,NYC,Donald J. Trump / Michael R. Pence (Republican),Republican,0
Bronx,"=""102/81""",President,NYC,Donald J. Trump / Michael R. Pence (Conservative),Conservative,0
Bronx,"=""102/81""",President,NYC,Jill Stein / Ajamu Baraka (Green),Green,0
Bronx,"=""102/81""",President,NYC,Hillary Clinton / Tim Kaine (Working Families),Working Families,0
Bronx,"=""102/81""",President,NYC,Gary Johnson / Bill Weld (Independence),Independence,0
Bronx,"=""102/81""",President,NYC,Hillary Clinton / Tim Kaine (Women's Equality),Women's Equality,0
Bronx,"=""102/81""",President,NYC,Gary Johnson / Bill Weld (Libertarian),Libertarian,0
Bronx,"=""103/81""",President,NYC,Manually Counted Emergency,,0
Bronx,"=""103/81""",President,NYC,Absentee / Military,,0
Bronx,"=""103/81""",President,NYC,Federal,,0
Bronx,"=""103/81""",President,NYC,Special Presidential,,0
Bronx,"=""103/81""",President,NYC,Affidavit,,0
Bronx,"=""103/81""",President,NYC,Hillary Clinton / Tim Kaine (Democratic),Democratic,0
Bronx,"=""103/81""",President,NYC,Donald J. Trump / Michael R. Pence (Republican),Republican,0
Bronx,"=""103/81""",President,NYC,Donald J. Trump / Michael R. Pence (Conservative),Conservative,0
Bronx,"=""103/81""",President,NYC,Jill Stein / Ajamu Baraka (Green),Green,0
Bronx,"=""103/81""",President,NYC,Hillary Clinton / Tim Kaine (Working Families),Working Families,0
Bronx,"=""103/81""",President,NYC,Gary Johnson / Bill Weld (Independence),Independence,0
Bronx,"=""103/81""",President,NYC,Hillary Clinton / Tim Kaine (Women's Equality),Women's Equality,0
Bronx,"=""103/81""",President,NYC,Gary Johnson / Bill Weld (Libertarian),Libertarian,0
Bronx,"=""104/81""",President,NYC,Manually Counted Emergency,,0
Bronx,"=""104/81""",President,NYC,Absentee / Military,,0
Bronx,"=""104/81""",President,NYC,Federal,,0
Bronx,"=""104/81""",President,NYC,Special Presidential,,0
Bronx,"=""104/81""",President,NYC,Affidavit,,1
Bronx,"=""104/81""",President,NYC,Hillary Clinton / Tim Kaine (Democratic),Democratic,18
Bronx,"=""104/81""",President,NYC,Donald J. Trump / Michael R. Pence (Republican),Republican,4
Bronx,"=""104/81""",President,NYC,Donald J. Trump / Michael R. Pence (Conservative),Conservative,0
Bronx,"=""104/81""",President,NYC,Jill Stein / Ajamu Baraka (Green),Green,1
Bronx,"=""104/81""",President,NYC,Hillary Clinton / Tim Kaine (Working Families),Working Families,0
Bronx,"=""104/81""",President,NYC,Gary Johnson / Bill Weld (Independence),Independence,0
Bronx,"=""104/81""",President,NYC,Hillary Clinton / Tim Kaine (Women's Equality),Women's Equality,0
Bronx,"=""104/81""",President,NYC,Gary Johnson / Bill Weld (Libertarian),Libertarian,0
Bronx,"=""105/81""",President,NYC,Manually Counted Emergency,,0
Bronx,"=""105/81""",President,NYC,Absentee / Military,,0
Bronx,"=""105/81""",President,NYC,Federal,,0
Bronx,"=""105/81""",President,NYC,Special Presidential,,0
Bronx,"=""105/81""",President,NYC,Affidavit,,0
Bronx,"=""105/81""",President,NYC,Hillary Clinton / Tim Kaine (Democratic),Democratic,0
Bronx,"=""105/81""",President,NYC,Donald J. Trump / Michael R. Pence (Republican),Republican,0
Bronx,"=""105/81""",President,NYC,Donald J. Trump / Michael R. Pence (Conservative),Conservative,0
Bronx,"=""105/81""",President,NYC,Jill Stein / Ajamu Baraka (Green),Green,0
Bronx,"=""105/81""",President,NYC,Hillary Clinton / Tim Kaine (Working Families),Working Families,0
Bronx,"=""105/81""",President,NYC,Gary Johnson / Bill Weld (Independence),Independence,0
Bronx,"=""105/81""",President,NYC,Hillary Clinton / Tim Kaine (Women's Equality),Women's Equality,0
Bronx,"=""105/81""",President,NYC,Gary Johnson / Bill Weld (Libertarian),Libertarian,0
Bronx,"=""106/81""",President,NYC,Manually Counted Emergency,,0
Bronx,"=""106/81""",President,NYC,Absentee / Military,,0
Bronx,"=""106/81""",President,NYC,Federal,,0
Bronx,"=""106/81""",President,NYC,Special Presidential,,0
Bronx,"=""106/81""",President,NYC,Affidavit,,0
Bronx,"=""106/81""",President,NYC,Hillary Clinton / Tim Kaine (Democratic),Democratic,0
Bronx,"=""106/81""",President,NYC,Donald J. Trump / Michael R. Pence (Republican),Republican,0
Bronx,"=""106/81""",President,NYC,Donald J. Trump / Michael R. Pence (Conservative),Conservative,0
Bronx,"=""106/81""",President,NYC,Jill Stein / Ajamu Baraka (Green),Green,0
Bronx,"=""106/81""",President,NYC,Hillary Clinton / Tim Kaine (Working Families),Working Families,0
Bronx,"=""106/81""",President,NYC,Gary Johnson / Bill Weld (Independence),Independence,0
Bronx,"=""106/81""",President,NYC,Hillary Clinton / Tim Kaine (Women's Equality),Women's Equality,0
Bronx,"=""106/81""",President,NYC,Gary Johnson / Bill Weld (Libertarian),Libertarian,0
Bronx,"=""107/81""",President,NYC,Manually Counted Emergency,,0
Bronx,"=""107/81""",President,NYC,Absentee / Military,,4
Bronx,"=""107/81""",President,NYC,Federal,,0
Bronx,"=""107/81""",President,NYC,Special Presidential,,0
Bronx,"=""107/81""",President,NYC,Affidavit,,6
Bronx,"=""107/81""",President,NYC,Hillary Clinton / Tim Kaine (Democratic),Democratic,82
Bronx,"=""107/81""",President,NYC,Donald J. Trump / Michael R. Pence (Republican),Republican,2
Bronx,"=""107/81""",President,NYC,Donald J. Trump / Michael R. Pence (Conservative),Conservative,0
Bronx,"=""107/81""",President,NYC,Jill Stein / Ajamu Baraka (Green),Green,0
Bronx,"=""107/81""",President,NYC,Hillary Clinton / Tim Kaine (Working Families),Working Families,1
Bronx,"=""107/81""",President,NYC,Gary Johnson / Bill Weld (Independence),Independence,0
Bronx,"=""107/81""",President,NYC,Hillary Clinton / Tim Kaine (Women's Equality),Women's Equality,1
Bronx,"=""107/81""",President,NYC,Gary Johnson / Bill Weld (Libertarian),Libertarian,0
Bronx,"=""1/82""",President,NYC,Manually Counted Emergency,,0
Bronx,"=""1/82""",President,NYC,Absentee / Military,,22
Bronx,"=""1/82""",President,NYC,Federal,,0
Bronx,"=""1/82""",President,NYC,Special Presidential,,0
Bronx,"=""1/82""",President,NYC,Affidavit,,6
Bronx,"=""1/82""",President,NYC,Hillary Clinton / Tim Kaine (Democratic),Democratic,153
Bronx,"=""1/82""",President,NYC,Donald J. Trump / Michael R. Pence (Republican),Republican,314
Bronx,"=""1/82""",President,NYC,Donald J. Trump / Michael R. Pence (Conservative),Conservative,52
Bronx,"=""1/82""",President,NYC,Jill Stein / Ajamu Baraka (Green),Green,5
Bronx,"=""1/82""",President,NYC,Hillary Clinton / Tim Kaine (Working Families),Working Families,4
Bronx,"=""1/82""",President,NYC,Gary Johnson / Bill Weld (Independence),Independence,8
Bronx,"=""1/82""",President,NYC,Hillary Clinton / Tim Kaine (Women's Equality),Women's Equality,0
Bronx,"=""1/82""",President,NYC,Gary Johnson / Bill Weld (Libertarian),Libertarian,2
Bronx,"=""1/82""",President,NYC,Scattered,,5
Bronx,"=""2/82""",President,NYC,Manually Counted Emergency,,0
Bronx,"=""2/82""",President,NYC,Absentee / Military,,37
Bronx,"=""2/82""",President,NYC,Federal,,2
Bronx,"=""2/82""",President,NYC,Special Presidential,,0
Bronx,"=""2/82""",President,NYC,Affidavit,,10
Bronx,"=""2/82""",President,NYC,Hillary Clinton / Tim Kaine (Democratic),Democratic,232
Bronx,"=""2/82""",President,NYC,Donald J. Trump / Michael R. Pence (Republican),Republican,287
Bronx,"=""2/82""",President,NYC,Donald J. Trump / Michael R. Pence (Conservative),Conservative,31
Bronx,"=""2/82""",President,NYC,Jill Stein / Ajamu Baraka (Green),Green,2
Bronx,"=""2/82""",President,NYC,Hillary Clinton / Tim Kaine (Working Families),Working Families,5
Bronx,"=""2/82""",President,NYC,Gary Johnson / Bill Weld (Independence),Independence,2
Bronx,"=""2/82""",President,NYC,Hillary Clinton / Tim Kaine (Women's Equality),Women's Equality,1
Bronx,"=""2/82""",President,NYC,Gary Johnson / Bill Weld (Libertarian),Libertarian,1
Bronx,"=""2/82""",President,NYC,Scattered,,7
Bronx,"=""3/82""",President,NYC,Manually Counted Emergency,,0
Bronx,"=""3/82""",President,NYC,Absentee / Military,,12
Bronx,"=""3/82""",President,NYC,Federal,,1
Bronx,"=""3/82""",President,NYC,Special Presidential,,0
Bronx,"=""3/82""",President,NYC,Affidavit,,3
Bronx,"=""3/82""",President,NYC,Hillary Clinton / Tim Kaine (Democratic),Democratic,110
Bronx,"=""3/82""",President,NYC,Donald J. Trump / Michael R. Pence (Republican),Republican,190
Bronx,"=""3/82""",President,NYC,Donald J. Trump / Michael R. Pence (Conservative),Conservative,23
Bronx,"=""3/82""",President,NYC,Jill Stein / Ajamu Baraka (Green),Green,4
Bronx,"=""3/82""",President,NYC,Hillary Clinton / Tim Kaine (Working Families),Working Families,2
Bronx,"=""3/82""",President,NYC,Gary Johnson / Bill Weld (Independence),Independence,2
Bronx,"=""3/82""",President,NYC,Hillary Clinton / Tim Kaine (Women's Equality),Women's Equality,0
Bronx,"=""3/82""",President,NYC,Gary Johnson / Bill Weld (Libertarian),Libertarian,2
Bronx,"=""3/82""",President,NYC,Scattered,,4
Bronx,"=""4/82""",President,NYC,Manually Counted Emergency,,0
Bronx,"=""4/82""",President,NYC,Absentee / Military,,23
Bronx,"=""4/82""",President,NYC,Federal,,0
Bronx,"=""4/82""",President,NYC,Special Presidential,,0
Bronx,"=""4/82""",President,NYC,Affidavit,,36
Bronx,"=""4/82""",President,NYC,Hillary Clinton / Tim Kaine (Democratic),Democratic,160
Bronx,"=""4/82""",President,NYC,Donald J. Trump / Michael R. Pence (Republican),Republican,285
Bronx,"=""4/82""",President,NYC,Donald J. Trump / Michael R. Pence (Conservative),Conservative,33
Bronx,"=""4/82""",President,NYC,Jill Stein / Ajamu Baraka (Green),Green,9
Bronx,"=""4/82""",President,NYC,Hillary Clinton / Tim Kaine (Working Families),Working Families,5
Bronx,"=""4/82""",President,NYC,Gary Johnson / Bill Weld (Independence),Independence,3
Bronx,"=""4/82""",President,NYC,Hillary Clinton / Tim Kaine (Women's Equality),Women's Equality,3
Bronx,"=""4/82""",President,NYC,Gary Johnson / Bill Weld (Libertarian),Libertarian,2
Bronx,"=""4/82""",President,NYC,Scattered,,1
Bronx,"=""5/82""",President,NYC,Manually Counted Emergency,,0
Bronx,"=""5/82""",President,NYC,Absentee / Military,,11
Bronx,"=""5/82""",President,NYC,Federal,,3
Bronx,"=""5/82""",President,NYC,Special Presidential,,0
Bronx,"=""5/82""",President,NYC,Affidavit,,41
Bronx,"=""5/82""",President,NYC,Hillary Clinton / Tim Kaine (Democratic),Democratic,348
Bronx,"=""5/82""",President,NYC,Donald J. Trump / Michael R. Pence (Republican),Republican,266
Bronx,"=""5/82""",President,NYC,Donald J. Trump / Michael R. Pence (Conservative),Conservative,29
Bronx,"=""5/82""",President,NYC,Jill Stein / Ajamu Baraka (Green),Green,5
Bronx,"=""5/82""",President,NYC,Hillary Clinton / Tim Kaine (Working Families),Working Families,5
Bronx,"=""5/82""",President,NYC,Gary Johnson / Bill Weld (Independence),Independence,6
Bronx,"=""5/82""",President,NYC,Hillary Clinton / Tim Kaine (Women's Equality),Women's Equality,1
Bronx,"=""5/82""",President,NYC,Gary Johnson / Bill Weld (Libertarian),Libertarian,0
Bronx,"=""5/82""",President,NYC,Scattered,,7
Bronx,"=""6/82""",President,NYC,Manually Counted Emergency,,0
Bronx,"=""6/82""",President,NYC,Absentee / Military,,13
Bronx,"=""6/82""",President,NYC,Federal,,1
Bronx,"=""6/82""",President,NYC,Special Presidential,,0
Bronx,"=""6/82""",President,NYC,Affidavit,,11
Bronx,"=""6/82""",President,NYC,Hillary Clinton / Tim Kaine (Democratic),Democratic,268
Bronx,"=""6/82""",President,NYC,Donald J. Trump / Michael R. Pence (Republican),Republican,160
Bronx,"=""6/82""",President,NYC,Donald J. Trump / Michael R. Pence (Conservative),Conservative,27
Bronx,"=""6/82""",President,NYC,Jill Stein / Ajamu Baraka (Green),Green,4
Bronx,"=""6/82""",President,NYC,Hillary Clinton / Tim Kaine (Working Families),Working Families,12
Bronx,"=""6/82""",President,NYC,Gary Johnson / Bill Weld (Independence),Independence,2
Bronx,"=""6/82""",President,NYC,Hillary Clinton / Tim Kaine (Women's Equality),Women's Equality,4
Bronx,"=""6/82""",President,NYC,Gary Johnson / Bill Weld (Libertarian),Libertarian,1
Bronx,"=""6/82""",President,NYC,Scattered,,1
Bronx,"=""7/82""",President,NYC,Manually Counted Emergency,,0
Bronx,"=""7/82""",President,NYC,Absentee / Military,,11
Bronx,"=""7/82""",President,NYC,Federal,,5
Bronx,"=""7/82""",President,NYC,Special Presidential,,0
Bronx,"=""7/82""",President,NYC,Affidavit,,11
Bronx,"=""7/82""",President,NYC,Hillary Clinton / Tim Kaine (Democratic),Democratic,237
Bronx,"=""7/82""",President,NYC,Donald J. Trump / Michael R. Pence (Republican),Republican,184
Bronx,"=""7/82""",President,NYC,Donald J. Trump / Michael R. Pence (Conservative),Conservative,29
Bronx,"=""7/82""",President,NYC,Jill Stein / Ajamu Baraka (Green),Green,7
Bronx,"=""7/82""",President,NYC,Hillary Clinton / Tim Kaine (Working Families),Working Families,6
Bronx,"=""7/82""",President,NYC,Gary Johnson / Bill Weld (Independence),Independence,6
Bronx,"=""7/82""",President,NYC,Hillary Clinton / Tim Kaine (Women's Equality),Women's Equality,2
Bronx,"=""7/82""",President,NYC,Gary Johnson / Bill Weld (Libertarian),Libertarian,3
Bronx,"=""7/82""",President,NYC,Scattered,,4
Bronx,"=""8/82""",President,NYC,Manually Counted Emergency,,0
Bronx,"=""8/82""",President,NYC,Absentee / Military,,15
Bronx,"=""8/82""",President,NYC,Federal,,0
Bronx,"=""8/82""",President,NYC,Special Presidential,,0
Bronx,"=""8/82""",President,NYC,Affidavit,,24
Bronx,"=""8/82""",President,NYC,Hillary Clinton / Tim Kaine (Democratic),Democratic,433
Bronx,"=""8/82""",President,NYC,Donald J. Trump / Michael R. Pence (Republican),Republican,122
Bronx,"=""8/82""",President,NYC,Donald J. Trump / Michael R. Pence (Conservative),Conservative,13
Bronx,"=""8/82""",President,NYC,Jill Stein / Ajamu Baraka (Green),Green,8
Bronx,"=""8/82""",President,NYC,Hillary Clinton / Tim Kaine (Working Families),Working Families,11
Bronx,"=""8/82""",President,NYC,Gary Johnson / Bill Weld (Independence),Independence,4
Bronx,"=""8/82""",President,NYC,Hillary Clinton / Tim Kaine (Women's Equality),Women's Equality,1
Bronx,"=""8/82""",President,NYC,Gary Johnson / Bill Weld (Libertarian),Libertarian,0
Bronx,"=""8/82""",President,NYC,Scattered,,2
Bronx,"=""9/82""",President,NYC,Manually Counted Emergency,,0
Bronx,"=""9/82""",President,NYC,Absentee / Military,,14
Bronx,"=""9/82""",President,NYC,Federal,,1
Bronx,"=""9/82""",President,NYC,Special Presidential,,0
Bronx,"=""9/82""",President,NYC,Affidavit,,23
Bronx,"=""9/82""",President,NYC,Hillary Clinton / Tim Kaine (Democratic),Democratic,242
Bronx,"=""9/82""",President,NYC,Donald J. Trump / Michael R. Pence (Republican),Republican,141
Bronx,"=""9/82""",President,NYC,Donald J. Trump / Michael R. Pence (Conservative),Conservative,19
Bronx,"=""9/82""",President,NYC,Jill Stein / Ajamu Baraka (Green),Green,4
Bronx,"=""9/82""",President,NYC,Hillary Clinton / Tim Kaine (Working Families),Working Families,3
Bronx,"=""9/82""",President,NYC,Gary Johnson / Bill Weld (Independence),Independence,3
Bronx,"=""9/82""",President,NYC,Hillary Clinton / Tim Kaine (Women's Equality),Women's Equality,0
Bronx,"=""9/82""",President,NYC,Gary Johnson / Bill Weld (Libertarian),Libertarian,1
Bronx,"=""9/82""",President,NYC,Scattered,,1
Bronx,"=""10/82""",President,NYC,Manually Counted Emergency,,0
Bronx,"=""10/82""",President,NYC,Absentee / Military,,13
Bronx,"=""10/82""",President,NYC,Federal,,2
Bronx,"=""10/82""",President,NYC,Special Presidential,,0
Bronx,"=""10/82""",President,NYC,Affidavit,,33
Bronx,"=""10/82""",President,NYC,Hillary Clinton / Tim Kaine (Democratic),Democratic,474
Bronx,"=""10/82""",President,NYC,Donald J. Trump / Michael R. Pence (Republican),Republican,170
Bronx,"=""10/82""",President,NYC,Donald J. Trump / Michael R. Pence (Conservative),Conservative,17
Bronx,"=""10/82""",President,NYC,Jill Stein / Ajamu Baraka (Green),Green,7
Bronx,"=""10/82""",President,NYC,Hillary Clinton / Tim Kaine (Working Families),Working Families,13
Bronx,"=""10/82""",President,NYC,Gary Johnson / Bill Weld (Independence),Independence,7
Bronx,"=""10/82""",President,NYC,Hillary Clinton / Tim Kaine (Women's Equality),Women's Equality,1
Bronx,"=""10/82""",President,NYC,Gary Johnson / Bill Weld (Libertarian),Libertarian,3
Bronx,"=""10/82""",President,NYC,Scattered,,5
Bronx,"=""11/82""",President,NYC,Manually Counted Emergency,,0
Bronx,"=""11/82""",President,NYC,Absentee / Military,,12
Bronx,"=""11/82""",President,NYC,Federal,,0
Bronx,"=""11/82""",President,NYC,Special Presidential,,0
Bronx,"=""11/82""",President,NYC,Affidavit,,11
Bronx,"=""11/82""",President,NYC,Hillary Clinton / Tim Kaine (Democratic),Democratic,338
Bronx,"=""11/82""",President,NYC,Donald J. Trump / Michael R. Pence (Republican),Republican,138
Bronx,"=""11/82""",President,NYC,Donald J. Trump / Michael R. Pence (Conservative),Conservative,10
Bronx,"=""11/82""",President,NYC,Jill Stein / Ajamu Baraka (Green),Green,6
Bronx,"=""11/82""",President,NYC,Hillary Clinton / Tim Kaine (Working Families),Working Families,7
Bronx,"=""11/82""",President,NYC,Gary Johnson / Bill Weld (Independence),Independence,4
Bronx,"=""11/82""",President,NYC,Hillary Clinton / Tim Kaine (Women's Equality),Women's Equality,2
Bronx,"=""11/82""",President,NYC,Gary Johnson / Bill Weld (Libertarian),Libertarian,2
Bronx,"=""11/82""",President,NYC,Scattered,,5
Bronx,"=""12/82""",President,NYC,Manually Counted Emergency,,0
Bronx,"=""12/82""",President,NYC,Absentee / Military,,7
Bronx,"=""12/82""",President,NYC,Federal,,0
Bronx,"=""12/82""",President,NYC,Special Presidential,,0
Bronx,"=""12/82""",President,NYC,Affidavit,,16
Bronx,"=""12/82""",President,NYC,Hillary Clinton / Tim Kaine (Democratic),Democratic,314
Bronx,"=""12/82""",President,NYC,Donald J. Trump / Michael R. Pence (Republican),Republican,12
Bronx,"=""12/82""",President,NYC,Donald J. Trump / Michael R. Pence (Conservative),Conservative,4
Bronx,"=""12/82""",President,NYC,Jill Stein / Ajamu Baraka (Green),Green,5
Bronx,"=""12/82""",President,NYC,Hillary Clinton / Tim Kaine (Working Families),Working Families,9
Bronx,"=""12/82""",President,NYC,Gary Johnson / Bill Weld (Independence),Independence,1
Bronx,"=""12/82""",President,NYC,Hillary Clinton / Tim Kaine (Women's Equality),Women's Equality,1
Bronx,"=""12/82""",President,NYC,Gary Johnson / Bill Weld (Libertarian),Libertarian,0
Bronx,"=""13/82""",President,NYC,Manually Counted Emergency,,0
Bronx,"=""13/82""",President,NYC,Absentee / Military,,8
Bronx,"=""13/82""",President,NYC,Federal,,0
Bronx,"=""13/82""",President,NYC,Special Presidential,,0
Bronx,"=""13/82""",President,NYC,Affidavit,,12
Bronx,"=""13/82""",President,NYC,Hillary Clinton / Tim Kaine (Democratic),Democratic,416
Bronx,"=""13/82""",President,NYC,Donald J. Trump / Michael R. Pence (Republican),Republican,17
Bronx,"=""13/82""",President,NYC,Donald J. Trump / Michael R. Pence (Conservative),Conservative,0
Bronx,"=""13/82""",President,NYC,Jill Stein / Ajamu Baraka (Green),Green,0
Bronx,"=""13/82""",President,NYC,Hillary Clinton / Tim Kaine (Working Families),Working Families,10
Bronx,"=""13/82""",President,NYC,Gary Johnson / Bill Weld (Independence),Independence,0
Bronx,"=""13/82""",President,NYC,Hillary Clinton / Tim Kaine (Women's Equality),Women's Equality,0
Bronx,"=""13/82""",President,NYC,Gary Johnson / Bill Weld (Libertarian),Libertarian,0
Bronx,"=""14/82""",President,NYC,Manually Counted Emergency,,0
Bronx,"=""14/82""",President,NYC,Absentee / Military,,0
Bronx,"=""14/82""",President,NYC,Federal,,1
Bronx,"=""14/82""",President,NYC,Special Presidential,,0
Bronx,"=""14/82""",President,NYC,Affidavit,,10
Bronx,"=""14/82""",President,NYC,Hillary Clinton / Tim Kaine (Democratic),Democratic,173
Bronx,"=""14/82""",President,NYC,Donald J. Trump / Michael R. Pence (Republican),Republican,9
Bronx,"=""14/82""",President,NYC,Donald J. Trump / Michael R. Pence (Conservative),Conservative,1
Bronx,"=""14/82""",President,NYC,Jill Stein / Ajamu Baraka (Green),Green,1
Bronx,"=""14/82""",President,NYC,Hillary Clinton / Tim Kaine (Working Families),Working Families,1
Bronx,"=""14/82""",President,NYC,Gary Johnson / Bill Weld (Independence),Independence,3
Bronx,"=""14/82""",President,NYC,Hillary Clinton / Tim Kaine (Women's Equality),Women's Equality,2
Bronx,"=""14/82""",President,NYC,Gary Johnson / Bill Weld (Libertarian),Libertarian,0
Bronx,"=""15/82""",President,NYC,Manually Counted Emergency,,0
Bronx,"=""15/82""",President,NYC,Absentee / Military,,8
Bronx,"=""15/82""",President,NYC,Federal,,0
Bronx,"=""15/82""",President,NYC,Special Presidential,,0
Bronx,"=""15/82""",President,NYC,Affidavit,,16
Bronx,"=""15/82""",President,NYC,Hillary Clinton / Tim Kaine (Democratic),Democratic,468
Bronx,"=""15/82""",President,NYC,Donald J. Trump / Michael R. Pence (Republican),Republican,24
Bronx,"=""15/82""",President,NYC,Donald J. Trump / Michael R. Pence (Conservative),Conservative,2
Bronx,"=""15/82""",President,NYC,Jill Stein / Ajamu Baraka (Green),Green,6
Bronx,"=""15/82""",President,NYC,Hillary Clinton / Tim Kaine (Working Families),Working Families,2
Bronx,"=""15/82""",President,NYC,Gary Johnson / Bill Weld (Independence),Independence,0
Bronx,"=""15/82""",President,NYC,Hillary Clinton / Tim Kaine (Women's Equality),Women's Equality,0
Bronx,"=""15/82""",President,NYC,Gary Johnson / Bill Weld (Libertarian),Libertarian,1
Bronx,"=""15/82""",President,NYC,Scattered,,3
Bronx,"=""16/82""",President,NYC,Manually Counted Emergency,,0
Bronx,"=""16/82""",President,NYC,Absentee / Military,,23
Bronx,"=""16/82""",President,NYC,Federal,,1
Bronx,"=""16/82""",President,NYC,Special Presidential,,0
Bronx,"=""16/82""",President,NYC,Affidavit,,25
Bronx,"=""16/82""",President,NYC,Hillary Clinton / Tim Kaine (Democratic),Democratic,304
Bronx,"=""16/82""",President,NYC,Donald J. Trump / Michael R. Pence (Republican),Republican,121
Bronx,"=""16/82""",President,NYC,Donald J. Trump / Michael R. Pence (Conservative),Conservative,15
Bronx,"=""16/82""",President,NYC,Jill Stein / Ajamu Baraka (Green),Green,5
Bronx,"=""16/82""",President,NYC,Hillary Clinton / Tim Kaine (Working Families),Working Families,6
Bronx,"=""16/82""",President,NYC,Gary Johnson / Bill Weld (Independence),Independence,2
Bronx,"=""16/82""",President,NYC,Hillary Clinton / Tim Kaine (Women's Equality),Women's Equality,2
Bronx,"=""16/82""",President,NYC,Gary Johnson / Bill Weld (Libertarian),Libertarian,1
Bronx,"=""16/82""",President,NYC,Scattered,,3
Bronx,"=""17/82""",President,NYC,Manually Counted Emergency,,0
Bronx,"=""17/82""",President,NYC,Absentee / Military,,13
Bronx,"=""17/82""",President,NYC,Federal,,0
Bronx,"=""17/82""",President,NYC,Special Presidential,,0
Bronx,"=""17/82""",President,NYC,Affidavit,,28
Bronx,"=""17/82""",President,NYC,Hillary Clinton / Tim Kaine (Democratic),Democratic,350
Bronx,"=""17/82""",President,NYC,Donald J. Trump / Michael R. Pence (Republican),Republican,187
Bronx,"=""17/82""",President,NYC,Donald J. Trump / Michael R. Pence (Conservative),Conservative,36
Bronx,"=""17/82""",President,NYC,Jill Stein / Ajamu Baraka (Green),Green,10
Bronx,"=""17/82""",President,NYC,Hillary Clinton / Tim Kaine (Working Families),Working Families,13
Bronx,"=""17/82""",President,NYC,Gary Johnson / Bill Weld (Independence),Independence,6
Bronx,"=""17/82""",President,NYC,Hillary Clinton / Tim Kaine (Women's Equality),Women's Equality,2
Bronx,"=""17/82""",President,NYC,Gary Johnson / Bill Weld (Libertarian),Libertarian,2
Bronx,"=""17/82""",President,NYC,Scattered,,7
Bronx,"=""18/82""",President,NYC,Manually Counted Emergency,,0
Bronx,"=""18/82""",President,NYC,Absentee / Military,,5
Bronx,"=""18/82""",President,NYC,Federal,,0
Bronx,"=""18/82""",President,NYC,Special Presidential,,0
Bronx,"=""18/82""",President,NYC,Affidavit,,34
Bronx,"=""18/82""",President,NYC,Hillary Clinton / Tim Kaine (Democratic),Democratic,239
Bronx,"=""18/82""",President,NYC,Donald J. Trump / Michael R. Pence (Republican),Republican,55
Bronx,"=""18/82""",President,NYC,Donald J. Trump / Michael R. Pence (Conservative),Conservative,12
Bronx,"=""18/82""",President,NYC,Jill Stein / Ajamu Baraka (Green),Green,2
Bronx,"=""18/82""",President,NYC,Hillary Clinton / Tim Kaine (Working Families),Working Families,7
Bronx,"=""18/82""",President,NYC,Gary Johnson / Bill Weld (Independence),Independence,0
Bronx,"=""18/82""",President,NYC,Hillary Clinton / Tim Kaine (Women's Equality),Women's Equality,0
Bronx,"=""18/82""",President,NYC,Gary Johnson / Bill Weld (Libertarian),Libertarian,0
Bronx,"=""19/82""",President,NYC,Manually Counted Emergency,,0
Bronx,"=""19/82""",President,NYC,Absentee / Military,,6
Bronx,"=""19/82""",President,NYC,Federal,,0
Bronx,"=""19/82""",President,NYC,Special Presidential,,0
Bronx,"=""19/82""",President,NYC,Affidavit,,9
