county,precinct,office,district,candidate,party,votes
Queens,"=""3/40""",U.S. Senate,NYC,Charles E. Schumer (Democratic),Democratic,270
Queens,"=""3/40""",U.S. Senate,NYC,Wendy Long (Republican),Republican,72
Queens,"=""3/40""",U.S. Senate,NYC,Wendy Long (Conservative),Conservative,10
Queens,"=""3/40""",U.S. Senate,NYC,Robin Laverne Wilson (Green),Green,5
Queens,"=""3/40""",U.S. Senate,NYC,Charles E. Schumer (Working Families),Working Families,10
Queens,"=""3/40""",U.S. Senate,NYC,Charles E. Schumer (Independence),Independence,4
Queens,"=""3/40""",U.S. Senate,NYC,Charles E. Schumer (Women's Equality),Women's Equality,1
Queens,"=""3/40""",U.S. Senate,NYC,Wendy Long (Reform),Reform,0
Queens,"=""3/40""",U.S. Senate,NYC,Alex Merced (Libertarian),Libertarian,2
Queens,"=""4/40""",U.S. Senate,NYC,Manually Counted Emergency,,0
Queens,"=""4/40""",U.S. Senate,NYC,Absentee / Military,,13
Queens,"=""4/40""",U.S. Senate,NYC,Federal,,2
Queens,"=""4/40""",U.S. Senate,NYC,Special Presidential,,0
Queens,"=""4/40""",U.S. Senate,NYC,Affidavit,,11
Queens,"=""4/40""",U.S. Senate,NYC,Charles E. Schumer (Democratic),Democratic,286
Queens,"=""4/40""",U.S. Senate,NYC,Wendy Long (Republican),Republican,137
Queens,"=""4/40""",U.S. Senate,NYC,Wendy Long (Conservative),Conservative,17
Queens,"=""4/40""",U.S. Senate,NYC,Robin Laverne Wilson (Green),Green,6
Queens,"=""4/40""",U.S. Senate,NYC,Charles E. Schumer (Working Families),Working Families,15
Queens,"=""4/40""",U.S. Senate,NYC,Charles E. Schumer (Independence),Independence,6
Queens,"=""4/40""",U.S. Senate,NYC,Charles E. Schumer (Women's Equality),Women's Equality,3
Queens,"=""4/40""",U.S. Senate,NYC,Wendy Long (Reform),Reform,1
Queens,"=""4/40""",U.S. Senate,NYC,Alex Merced (Libertarian),Libertarian,5
Queens,"=""5/40""",U.S. Senate,NYC,Manually Counted Emergency,,0
Queens,"=""5/40""",U.S. Senate,NYC,Absentee / Military,,17
Queens,"=""5/40""",U.S. Senate,NYC,Federal,,2
Queens,"=""5/40""",U.S. Senate,NYC,Special Presidential,,0
Queens,"=""5/40""",U.S. Senate,NYC,Affidavit,,11
Queens,"=""5/40""",U.S. Senate,NYC,Charles E. Schumer (Democratic),Democratic,366
Queens,"=""5/40""",U.S. Senate,NYC,Wendy Long (Republican),Republican,220
Queens,"=""5/40""",U.S. Senate,NYC,Wendy Long (Conservative),Conservative,30
Queens,"=""5/40""",U.S. Senate,NYC,Robin Laverne Wilson (Green),Green,6
Queens,"=""5/40""",U.S. Senate,NYC,Charles E. Schumer (Working Families),Working Families,19
Queens,"=""5/40""",U.S. Senate,NYC,Charles E. Schumer (Independence),Independence,12
Queens,"=""5/40""",U.S. Senate,NYC,Charles E. Schumer (Women's Equality),Women's Equality,4
Queens,"=""5/40""",U.S. Senate,NYC,Wendy Long (Reform),Reform,1
Queens,"=""5/40""",U.S. Senate,NYC,Alex Merced (Libertarian),Libertarian,0
Queens,"=""6/40""",U.S. Senate,NYC,Manually Counted Emergency,,0
Queens,"=""6/40""",U.S. Senate,NYC,Absentee / Military,,19
Queens,"=""6/40""",U.S. Senate,NYC,Federal,,3
Queens,"=""6/40""",U.S. Senate,NYC,Special Presidential,,0
Queens,"=""6/40""",U.S. Senate,NYC,Affidavit,,10
Queens,"=""6/40""",U.S. Senate,NYC,Charles E. Schumer (Democratic),Democratic,320
Queens,"=""6/40""",U.S. Senate,NYC,Wendy Long (Republican),Republican,165
Queens,"=""6/40""",U.S. Senate,NYC,Wendy Long (Conservative),Conservative,25
Queens,"=""6/40""",U.S. Senate,NYC,Robin Laverne Wilson (Green),Green,10
Queens,"=""6/40""",U.S. Senate,NYC,Charles E. Schumer (Working Families),Working Families,22
Queens,"=""6/40""",U.S. Senate,NYC,Charles E. Schumer (Independence),Independence,11
Queens,"=""6/40""",U.S. Senate,NYC,Charles E. Schumer (Women's Equality),Women's Equality,4
Queens,"=""6/40""",U.S. Senate,NYC,Wendy Long (Reform),Reform,0
Queens,"=""6/40""",U.S. Senate,NYC,Alex Merced (Libertarian),Libertarian,4
Queens,"=""7/40""",U.S. Senate,NYC,Manually Counted Emergency,,0
Queens,"=""7/40""",U.S. Senate,NYC,Absentee / Military,,31
Queens,"=""7/40""",U.S. Senate,NYC,Federal,,4
Queens,"=""7/40""",U.S. Senate,NYC,Special Presidential,,0
Queens,"=""7/40""",U.S. Senate,NYC,Affidavit,,13
Queens,"=""7/40""",U.S. Senate,NYC,Charles E. Schumer (Democratic),Democratic,414
Queens,"=""7/40""",U.S. Senate,NYC,Wendy Long (Republican),Republican,177
Queens,"=""7/40""",U.S. Senate,NYC,Wendy Long (Conservative),Conservative,28
Queens,"=""7/40""",U.S. Senate,NYC,Robin Laverne Wilson (Green),Green,22
Queens,"=""7/40""",U.S. Senate,NYC,Charles E. Schumer (Working Families),Working Families,22
Queens,"=""7/40""",U.S. Senate,NYC,Charles E. Schumer (Independence),Independence,14
Queens,"=""7/40""",U.S. Senate,NYC,Charles E. Schumer (Women's Equality),Women's Equality,2
Queens,"=""7/40""",U.S. Senate,NYC,Wendy Long (Reform),Reform,1
Queens,"=""7/40""",U.S. Senate,NYC,Alex Merced (Libertarian),Libertarian,4
Queens,"=""7/40""",U.S. Senate,NYC,Scattered,,1
Queens,"=""8/40""",U.S. Senate,NYC,Manually Counted Emergency,,0
Queens,"=""8/40""",U.S. Senate,NYC,Absentee / Military,,8
Queens,"=""8/40""",U.S. Senate,NYC,Federal,,0
Queens,"=""8/40""",U.S. Senate,NYC,Special Presidential,,0
Queens,"=""8/40""",U.S. Senate,NYC,Affidavit,,6
Queens,"=""8/40""",U.S. Senate,NYC,Charles E. Schumer (Democratic),Democratic,201
Queens,"=""8/40""",U.S. Senate,NYC,Wendy Long (Republican),Republican,35
Queens,"=""8/40""",U.S. Senate,NYC,Wendy Long (Conservative),Conservative,9
Queens,"=""8/40""",U.S. Senate,NYC,Robin Laverne Wilson (Green),Green,4
Queens,"=""8/40""",U.S. Senate,NYC,Charles E. Schumer (Working Families),Working Families,6
Queens,"=""8/40""",U.S. Senate,NYC,Charles E. Schumer (Independence),Independence,9
Queens,"=""8/40""",U.S. Senate,NYC,Charles E. Schumer (Women's Equality),Women's Equality,1
Queens,"=""8/40""",U.S. Senate,NYC,Wendy Long (Reform),Reform,0
Queens,"=""8/40""",U.S. Senate,NYC,Alex Merced (Libertarian),Libertarian,1
Queens,"=""9/40""",U.S. Senate,NYC,Manually Counted Emergency,,0
Queens,"=""9/40""",U.S. Senate,NYC,Absentee / Military,,30
Queens,"=""9/40""",U.S. Senate,NYC,Federal,,2
Queens,"=""9/40""",U.S. Senate,NYC,Special Presidential,,0
Queens,"=""9/40""",U.S. Senate,NYC,Affidavit,,7
Queens,"=""9/40""",U.S. Senate,NYC,Charles E. Schumer (Democratic),Democratic,433
Queens,"=""9/40""",U.S. Senate,NYC,Wendy Long (Republican),Republican,184
Queens,"=""9/40""",U.S. Senate,NYC,Wendy Long (Conservative),Conservative,33
Queens,"=""9/40""",U.S. Senate,NYC,Robin Laverne Wilson (Green),Green,12
Queens,"=""9/40""",U.S. Senate,NYC,Charles E. Schumer (Working Families),Working Families,20
Queens,"=""9/40""",U.S. Senate,NYC,Charles E. Schumer (Independence),Independence,10
Queens,"=""9/40""",U.S. Senate,NYC,Charles E. Schumer (Women's Equality),Women's Equality,2
Queens,"=""9/40""",U.S. Senate,NYC,Wendy Long (Reform),Reform,1
Queens,"=""9/40""",U.S. Senate,NYC,Alex Merced (Libertarian),Libertarian,1
Queens,"=""10/40""",U.S. Senate,NYC,Manually Counted Emergency,,0
Queens,"=""10/40""",U.S. Senate,NYC,Absentee / Military,,0
Queens,"=""10/40""",U.S. Senate,NYC,Federal,,0
Queens,"=""10/40""",U.S. Senate,NYC,Special Presidential,,0
Queens,"=""10/40""",U.S. Senate,NYC,Affidavit,,0
Queens,"=""10/40""",U.S. Senate,NYC,Charles E. Schumer (Democratic),Democratic,4
Queens,"=""10/40""",U.S. Senate,NYC,Wendy Long (Republican),Republican,1
Queens,"=""10/40""",U.S. Senate,NYC,Wendy Long (Conservative),Conservative,0
Queens,"=""10/40""",U.S. Senate,NYC,Robin Laverne Wilson (Green),Green,0
Queens,"=""10/40""",U.S. Senate,NYC,Charles E. Schumer (Working Families),Working Families,0
Queens,"=""10/40""",U.S. Senate,NYC,Charles E. Schumer (Independence),Independence,0
Queens,"=""10/40""",U.S. Senate,NYC,Charles E. Schumer (Women's Equality),Women's Equality,0
Queens,"=""10/40""",U.S. Senate,NYC,Wendy Long (Reform),Reform,0
Queens,"=""10/40""",U.S. Senate,NYC,Alex Merced (Libertarian),Libertarian,0
Queens,"=""11/40""",U.S. Senate,NYC,Manually Counted Emergency,,0
Queens,"=""11/40""",U.S. Senate,NYC,Absentee / Military,,5
Queens,"=""11/40""",U.S. Senate,NYC,Federal,,1
Queens,"=""11/40""",U.S. Senate,NYC,Special Presidential,,0
Queens,"=""11/40""",U.S. Senate,NYC,Affidavit,,8
Queens,"=""11/40""",U.S. Senate,NYC,Charles E. Schumer (Democratic),Democratic,45
Queens,"=""11/40""",U.S. Senate,NYC,Wendy Long (Republican),Republican,17
Queens,"=""11/40""",U.S. Senate,NYC,Wendy Long (Conservative),Conservative,1
Queens,"=""11/40""",U.S. Senate,NYC,Robin Laverne Wilson (Green),Green,3
Queens,"=""11/40""",U.S. Senate,NYC,Charles E. Schumer (Working Families),Working Families,2
Queens,"=""11/40""",U.S. Senate,NYC,Charles E. Schumer (Independence),Independence,0
Queens,"=""11/40""",U.S. Senate,NYC,Charles E. Schumer (Women's Equality),Women's Equality,0
Queens,"=""11/40""",U.S. Senate,NYC,Wendy Long (Reform),Reform,0
Queens,"=""11/40""",U.S. Senate,NYC,Alex Merced (Libertarian),Libertarian,0
Queens,"=""12/40""",U.S. Senate,NYC,Manually Counted Emergency,,0
Queens,"=""12/40""",U.S. Senate,NYC,Absentee / Military,,0
Queens,"=""12/40""",U.S. Senate,NYC,Federal,,2
Queens,"=""12/40""",U.S. Senate,NYC,Special Presidential,,0
Queens,"=""12/40""",U.S. Senate,NYC,Affidavit,,0
Queens,"=""12/40""",U.S. Senate,NYC,Charles E. Schumer (Democratic),Democratic,47
Queens,"=""12/40""",U.S. Senate,NYC,Wendy Long (Republican),Republican,13
Queens,"=""12/40""",U.S. Senate,NYC,Wendy Long (Conservative),Conservative,1
Queens,"=""12/40""",U.S. Senate,NYC,Robin Laverne Wilson (Green),Green,1
Queens,"=""12/40""",U.S. Senate,NYC,Charles E. Schumer (Working Families),Working Families,1
Queens,"=""12/40""",U.S. Senate,NYC,Charles E. Schumer (Independence),Independence,2
Queens,"=""12/40""",U.S. Senate,NYC,Charles E. Schumer (Women's Equality),Women's Equality,0
Queens,"=""12/40""",U.S. Senate,NYC,Wendy Long (Reform),Reform,0
Queens,"=""12/40""",U.S. Senate,NYC,Alex Merced (Libertarian),Libertarian,0
Queens,"=""13/40""",U.S. Senate,NYC,Manually Counted Emergency,,0
Queens,"=""13/40""",U.S. Senate,NYC,Absentee / Military,,12
Queens,"=""13/40""",U.S. Senate,NYC,Federal,,6
Queens,"=""13/40""",U.S. Senate,NYC,Special Presidential,,0
Queens,"=""13/40""",U.S. Senate,NYC,Affidavit,,23
Queens,"=""13/40""",U.S. Senate,NYC,Charles E. Schumer (Democratic),Democratic,290
Queens,"=""13/40""",U.S. Senate,NYC,Wendy Long (Republican),Republican,87
Queens,"=""13/40""",U.S. Senate,NYC,Wendy Long (Conservative),Conservative,15
Queens,"=""13/40""",U.S. Senate,NYC,Robin Laverne Wilson (Green),Green,4
Queens,"=""13/40""",U.S. Senate,NYC,Charles E. Schumer (Working Families),Working Families,19
Queens,"=""13/40""",U.S. Senate,NYC,Charles E. Schumer (Independence),Independence,10
Queens,"=""13/40""",U.S. Senate,NYC,Charles E. Schumer (Women's Equality),Women's Equality,3
Queens,"=""13/40""",U.S. Senate,NYC,Wendy Long (Reform),Reform,1
Queens,"=""13/40""",U.S. Senate,NYC,Alex Merced (Libertarian),Libertarian,2
Queens,"=""14/40""",U.S. Senate,NYC,Manually Counted Emergency,,0
Queens,"=""14/40""",U.S. Senate,NYC,Absentee / Military,,22
Queens,"=""14/40""",U.S. Senate,NYC,Federal,,3
Queens,"=""14/40""",U.S. Senate,NYC,Special Presidential,,0
Queens,"=""14/40""",U.S. Senate,NYC,Affidavit,,19
Queens,"=""14/40""",U.S. Senate,NYC,Charles E. Schumer (Democratic),Democratic,388
Queens,"=""14/40""",U.S. Senate,NYC,Wendy Long (Republican),Republican,108
Queens,"=""14/40""",U.S. Senate,NYC,Wendy Long (Conservative),Conservative,14
Queens,"=""14/40""",U.S. Senate,NYC,Robin Laverne Wilson (Green),Green,13
Queens,"=""14/40""",U.S. Senate,NYC,Charles E. Schumer (Working Families),Working Families,22
Queens,"=""14/40""",U.S. Senate,NYC,Charles E. Schumer (Independence),Independence,9
Queens,"=""14/40""",U.S. Senate,NYC,Charles E. Schumer (Women's Equality),Women's Equality,2
Queens,"=""14/40""",U.S. Senate,NYC,Wendy Long (Reform),Reform,1
Queens,"=""14/40""",U.S. Senate,NYC,Alex Merced (Libertarian),Libertarian,5
Queens,"=""15/40""",U.S. Senate,NYC,Manually Counted Emergency,,0
Queens,"=""15/40""",U.S. Senate,NYC,Absentee / Military,,28
Queens,"=""15/40""",U.S. Senate,NYC,Federal,,4
Queens,"=""15/40""",U.S. Senate,NYC,Special Presidential,,0
Queens,"=""15/40""",U.S. Senate,NYC,Affidavit,,14
Queens,"=""15/40""",U.S. Senate,NYC,Charles E. Schumer (Democratic),Democratic,323
Queens,"=""15/40""",U.S. Senate,NYC,Wendy Long (Republican),Republican,107
Queens,"=""15/40""",U.S. Senate,NYC,Wendy Long (Conservative),Conservative,9
Queens,"=""15/40""",U.S. Senate,NYC,Robin Laverne Wilson (Green),Green,10
Queens,"=""15/40""",U.S. Senate,NYC,Charles E. Schumer (Working Families),Working Families,13
Queens,"=""15/40""",U.S. Senate,NYC,Charles E. Schumer (Independence),Independence,7
Queens,"=""15/40""",U.S. Senate,NYC,Charles E. Schumer (Women's Equality),Women's Equality,2
Queens,"=""15/40""",U.S. Senate,NYC,Wendy Long (Reform),Reform,1
Queens,"=""15/40""",U.S. Senate,NYC,Alex Merced (Libertarian),Libertarian,2
Queens,"=""16/40""",U.S. Senate,NYC,Manually Counted Emergency,,0
Queens,"=""16/40""",U.S. Senate,NYC,Absentee / Military,,21
Queens,"=""16/40""",U.S. Senate,NYC,Federal,,5
Queens,"=""16/40""",U.S. Senate,NYC,Special Presidential,,0
Queens,"=""16/40""",U.S. Senate,NYC,Affidavit,,118
Queens,"=""16/40""",U.S. Senate,NYC,Charles E. Schumer (Democratic),Democratic,360
Queens,"=""16/40""",U.S. Senate,NYC,Wendy Long (Republican),Republican,90
Queens,"=""16/40""",U.S. Senate,NYC,Wendy Long (Conservative),Conservative,3
Queens,"=""16/40""",U.S. Senate,NYC,Robin Laverne Wilson (Green),Green,8
Queens,"=""16/40""",U.S. Senate,NYC,Charles E. Schumer (Working Families),Working Families,9
Queens,"=""16/40""",U.S. Senate,NYC,Charles E. Schumer (Independence),Independence,2
Queens,"=""16/40""",U.S. Senate,NYC,Charles E. Schumer (Women's Equality),Women's Equality,3
Queens,"=""16/40""",U.S. Senate,NYC,Wendy Long (Reform),Reform,1
Queens,"=""16/40""",U.S. Senate,NYC,Alex Merced (Libertarian),Libertarian,2
Queens,"=""17/40""",U.S. Senate,NYC,Manually Counted Emergency,,0
Queens,"=""17/40""",U.S. Senate,NYC,Absentee / Military,,9
Queens,"=""17/40""",U.S. Senate,NYC,Federal,,0
Queens,"=""17/40""",U.S. Senate,NYC,Special Presidential,,0
Queens,"=""17/40""",U.S. Senate,NYC,Affidavit,,5
Queens,"=""17/40""",U.S. Senate,NYC,Charles E. Schumer (Democratic),Democratic,150
Queens,"=""17/40""",U.S. Senate,NYC,Wendy Long (Republican),Republican,50
Queens,"=""17/40""",U.S. Senate,NYC,Wendy Long (Conservative),Conservative,5
Queens,"=""17/40""",U.S. Senate,NYC,Robin Laverne Wilson (Green),Green,4
Queens,"=""17/40""",U.S. Senate,NYC,Charles E. Schumer (Working Families),Working Families,6
Queens,"=""17/40""",U.S. Senate,NYC,Charles E. Schumer (Independence),Independence,4
Queens,"=""17/40""",U.S. Senate,NYC,Charles E. Schumer (Women's Equality),Women's Equality,0
Queens,"=""17/40""",U.S. Senate,NYC,Wendy Long (Reform),Reform,1
Queens,"=""17/40""",U.S. Senate,NYC,Alex Merced (Libertarian),Libertarian,0
Queens,"=""18/40""",U.S. Senate,NYC,Manually Counted Emergency,,0
Queens,"=""18/40""",U.S. Senate,NYC,Absentee / Military,,23
Queens,"=""18/40""",U.S. Senate,NYC,Federal,,6
Queens,"=""18/40""",U.S. Senate,NYC,Special Presidential,,0
Queens,"=""18/40""",U.S. Senate,NYC,Affidavit,,35
Queens,"=""18/40""",U.S. Senate,NYC,Charles E. Schumer (Democratic),Democratic,438
Queens,"=""18/40""",U.S. Senate,NYC,Wendy Long (Republican),Republican,93
Queens,"=""18/40""",U.S. Senate,NYC,Wendy Long (Conservative),Conservative,3
Queens,"=""18/40""",U.S. Senate,NYC,Robin Laverne Wilson (Green),Green,7
Queens,"=""18/40""",U.S. Senate,NYC,Charles E. Schumer (Working Families),Working Families,10
Queens,"=""18/40""",U.S. Senate,NYC,Charles E. Schumer (Independence),Independence,6
Queens,"=""18/40""",U.S. Senate,NYC,Charles E. Schumer (Women's Equality),Women's Equality,2
Queens,"=""18/40""",U.S. Senate,NYC,Wendy Long (Reform),Reform,0
Queens,"=""18/40""",U.S. Senate,NYC,Alex Merced (Libertarian),Libertarian,3
Queens,"=""19/40""",U.S. Senate,NYC,Manually Counted Emergency,,0
Queens,"=""19/40""",U.S. Senate,NYC,Absentee / Military,,27
Queens,"=""19/40""",U.S. Senate,NYC,Federal,,2
Queens,"=""19/40""",U.S. Senate,NYC,Special Presidential,,0
Queens,"=""19/40""",U.S. Senate,NYC,Affidavit,,22
Queens,"=""19/40""",U.S. Senate,NYC,Charles E. Schumer (Democratic),Democratic,390
Queens,"=""19/40""",U.S. Senate,NYC,Wendy Long (Republican),Republican,51
Queens,"=""19/40""",U.S. Senate,NYC,Wendy Long (Conservative),Conservative,3
Queens,"=""19/40""",U.S. Senate,NYC,Robin Laverne Wilson (Green),Green,12
Queens,"=""19/40""",U.S. Senate,NYC,Charles E. Schumer (Working Families),Working Families,4
Queens,"=""19/40""",U.S. Senate,NYC,Charles E. Schumer (Independence),Independence,6
Queens,"=""19/40""",U.S. Senate,NYC,Charles E. Schumer (Women's Equality),Women's Equality,0
Queens,"=""19/40""",U.S. Senate,NYC,Wendy Long (Reform),Reform,1
Queens,"=""19/40""",U.S. Senate,NYC,Alex Merced (Libertarian),Libertarian,3
Queens,"=""20/40""",U.S. Senate,NYC,Manually Counted Emergency,,0
Queens,"=""20/40""",U.S. Senate,NYC,Absentee / Military,,14
Queens,"=""20/40""",U.S. Senate,NYC,Federal,,8
Queens,"=""20/40""",U.S. Senate,NYC,Special Presidential,,0
Queens,"=""20/40""",U.S. Senate,NYC,Affidavit,,27
Queens,"=""20/40""",U.S. Senate,NYC,Charles E. Schumer (Democratic),Democratic,436
Queens,"=""20/40""",U.S. Senate,NYC,Wendy Long (Republican),Republican,93
Queens,"=""20/40""",U.S. Senate,NYC,Wendy Long (Conservative),Conservative,12
Queens,"=""20/40""",U.S. Senate,NYC,Robin Laverne Wilson (Green),Green,15
Queens,"=""20/40""",U.S. Senate,NYC,Charles E. Schumer (Working Families),Working Families,20
Queens,"=""20/40""",U.S. Senate,NYC,Charles E. Schumer (Independence),Independence,5
Queens,"=""20/40""",U.S. Senate,NYC,Charles E. Schumer (Women's Equality),Women's Equality,5
Queens,"=""20/40""",U.S. Senate,NYC,Wendy Long (Reform),Reform,0
Queens,"=""20/40""",U.S. Senate,NYC,Alex Merced (Libertarian),Libertarian,6
Queens,"=""21/40""",U.S. Senate,NYC,Manually Counted Emergency,,0
Queens,"=""21/40""",U.S. Senate,NYC,Absentee / Military,,8
Queens,"=""21/40""",U.S. Senate,NYC,Federal,,1
Queens,"=""21/40""",U.S. Senate,NYC,Special Presidential,,0
Queens,"=""21/40""",U.S. Senate,NYC,Affidavit,,16
Queens,"=""21/40""",U.S. Senate,NYC,Charles E. Schumer (Democratic),Democratic,174
Queens,"=""21/40""",U.S. Senate,NYC,Wendy Long (Republican),Republican,50
Queens,"=""21/40""",U.S. Senate,NYC,Wendy Long (Conservative),Conservative,8
Queens,"=""21/40""",U.S. Senate,NYC,Robin Laverne Wilson (Green),Green,7
Queens,"=""21/40""",U.S. Senate,NYC,Charles E. Schumer (Working Families),Working Families,5
Queens,"=""21/40""",U.S. Senate,NYC,Charles E. Schumer (Independence),Independence,1
Queens,"=""21/40""",U.S. Senate,NYC,Charles E. Schumer (Women's Equality),Women's Equality,1
Queens,"=""21/40""",U.S. Senate,NYC,Wendy Long (Reform),Reform,0
Queens,"=""21/40""",U.S. Senate,NYC,Alex Merced (Libertarian),Libertarian,0
Queens,"=""22/40""",U.S. Senate,NYC,Manually Counted Emergency,,0
Queens,"=""22/40""",U.S. Senate,NYC,Absentee / Military,,22
Queens,"=""22/40""",U.S. Senate,NYC,Federal,,6
Queens,"=""22/40""",U.S. Senate,NYC,Special Presidential,,0
Queens,"=""22/40""",U.S. Senate,NYC,Affidavit,,27
Queens,"=""22/40""",U.S. Senate,NYC,Charles E. Schumer (Democratic),Democratic,393
Queens,"=""22/40""",U.S. Senate,NYC,Wendy Long (Republican),Republican,80
Queens,"=""22/40""",U.S. Senate,NYC,Wendy Long (Conservative),Conservative,7
Queens,"=""22/40""",U.S. Senate,NYC,Robin Laverne Wilson (Green),Green,14
Queens,"=""22/40""",U.S. Senate,NYC,Charles E. Schumer (Working Families),Working Families,15
Queens,"=""22/40""",U.S. Senate,NYC,Charles E. Schumer (Independence),Independence,6
Queens,"=""22/40""",U.S. Senate,NYC,Charles E. Schumer (Women's Equality),Women's Equality,1
Queens,"=""22/40""",U.S. Senate,NYC,Wendy Long (Reform),Reform,2
Queens,"=""22/40""",U.S. Senate,NYC,Alex Merced (Libertarian),Libertarian,1
Queens,"=""22/40""",U.S. Senate,NYC,Scattered,,1
Queens,"=""23/40""",U.S. Senate,NYC,Manually Counted Emergency,,0
Queens,"=""23/40""",U.S. Senate,NYC,Absentee / Military,,51
Queens,"=""23/40""",U.S. Senate,NYC,Federal,,4
Queens,"=""23/40""",U.S. Senate,NYC,Special Presidential,,0
Queens,"=""23/40""",U.S. Senate,NYC,Affidavit,,11
Queens,"=""23/40""",U.S. Senate,NYC,Charles E. Schumer (Democratic),Democratic,384
Queens,"=""23/40""",U.S. Senate,NYC,Wendy Long (Republican),Republican,82
Queens,"=""23/40""",U.S. Senate,NYC,Wendy Long (Conservative),Conservative,11
Queens,"=""23/40""",U.S. Senate,NYC,Robin Laverne Wilson (Green),Green,6
Queens,"=""23/40""",U.S. Senate,NYC,Charles E. Schumer (Working Families),Working Families,9
Queens,"=""23/40""",U.S. Senate,NYC,Charles E. Schumer (Independence),Independence,8
Queens,"=""23/40""",U.S. Senate,NYC,Charles E. Schumer (Women's Equality),Women's Equality,2
Queens,"=""23/40""",U.S. Senate,NYC,Wendy Long (Reform),Reform,2
Queens,"=""23/40""",U.S. Senate,NYC,Alex Merced (Libertarian),Libertarian,2
Queens,"=""24/40""",U.S. Senate,NYC,Manually Counted Emergency,,0
Queens,"=""24/40""",U.S. Senate,NYC,Absentee / Military,,17
Queens,"=""24/40""",U.S. Senate,NYC,Federal,,1
Queens,"=""24/40""",U.S. Senate,NYC,Special Presidential,,0
Queens,"=""24/40""",U.S. Senate,NYC,Affidavit,,12
Queens,"=""24/40""",U.S. Senate,NYC,Charles E. Schumer (Democratic),Democratic,398
Queens,"=""24/40""",U.S. Senate,NYC,Wendy Long (Republican),Republican,72
Queens,"=""24/40""",U.S. Senate,NYC,Wendy Long (Conservative),Conservative,8
Queens,"=""24/40""",U.S. Senate,NYC,Robin Laverne Wilson (Green),Green,10
Queens,"=""24/40""",U.S. Senate,NYC,Charles E. Schumer (Working Families),Working Families,8
Queens,"=""24/40""",U.S. Senate,NYC,Charles E. Schumer (Independence),Independence,4
Queens,"=""24/40""",U.S. Senate,NYC,Charles E. Schumer (Women's Equality),Women's Equality,0
Queens,"=""24/40""",U.S. Senate,NYC,Wendy Long (Reform),Reform,2
Queens,"=""24/40""",U.S. Senate,NYC,Alex Merced (Libertarian),Libertarian,3
Queens,"=""25/40""",U.S. Senate,NYC,Manually Counted Emergency,,0
Queens,"=""25/40""",U.S. Senate,NYC,Absentee / Military,,12
Queens,"=""25/40""",U.S. Senate,NYC,Federal,,1
Queens,"=""25/40""",U.S. Senate,NYC,Special Presidential,,0
Queens,"=""25/40""",U.S. Senate,NYC,Affidavit,,10
Queens,"=""25/40""",U.S. Senate,NYC,Charles E. Schumer (Democratic),Democratic,303
Queens,"=""25/40""",U.S. Senate,NYC,Wendy Long (Republican),Republican,64
Queens,"=""25/40""",U.S. Senate,NYC,Wendy Long (Conservative),Conservative,7
Queens,"=""25/40""",U.S. Senate,NYC,Robin Laverne Wilson (Green),Green,9
Queens,"=""25/40""",U.S. Senate,NYC,Charles E. Schumer (Working Families),Working Families,5
Queens,"=""25/40""",U.S. Senate,NYC,Charles E. Schumer (Independence),Independence,3
Queens,"=""25/40""",U.S. Senate,NYC,Charles E. Schumer (Women's Equality),Women's Equality,3
Queens,"=""25/40""",U.S. Senate,NYC,Wendy Long (Reform),Reform,1
Queens,"=""25/40""",U.S. Senate,NYC,Alex Merced (Libertarian),Libertarian,1
Queens,"=""25/40""",U.S. Senate,NYC,Scattered,,2
Queens,"=""26/40""",U.S. Senate,NYC,Manually Counted Emergency,,0
Queens,"=""26/40""",U.S. Senate,NYC,Absentee / Military,,5
Queens,"=""26/40""",U.S. Senate,NYC,Federal,,2
Queens,"=""26/40""",U.S. Senate,NYC,Special Presidential,,0
Queens,"=""26/40""",U.S. Senate,NYC,Affidavit,,7
Queens,"=""26/40""",U.S. Senate,NYC,Charles E. Schumer (Democratic),Democratic,281
Queens,"=""26/40""",U.S. Senate,NYC,Wendy Long (Republican),Republican,64
Queens,"=""26/40""",U.S. Senate,NYC,Wendy Long (Conservative),Conservative,6
Queens,"=""26/40""",U.S. Senate,NYC,Robin Laverne Wilson (Green),Green,8
Queens,"=""26/40""",U.S. Senate,NYC,Charles E. Schumer (Working Families),Working Families,8
Queens,"=""26/40""",U.S. Senate,NYC,Charles E. Schumer (Independence),Independence,2
Queens,"=""26/40""",U.S. Senate,NYC,Charles E. Schumer (Women's Equality),Women's Equality,4
Queens,"=""26/40""",U.S. Senate,NYC,Wendy Long (Reform),Reform,2
Queens,"=""26/40""",U.S. Senate,NYC,Alex Merced (Libertarian),Libertarian,2
Queens,"=""27/40""",U.S. Senate,NYC,Manually Counted Emergency,,0
Queens,"=""27/40""",U.S. Senate,NYC,Absentee / Military,,14
Queens,"=""27/40""",U.S. Senate,NYC,Federal,,3
Queens,"=""27/40""",U.S. Senate,NYC,Special Presidential,,0
Queens,"=""27/40""",U.S. Senate,NYC,Affidavit,,16
Queens,"=""27/40""",U.S. Senate,NYC,Charles E. Schumer (Democratic),Democratic,319
Queens,"=""27/40""",U.S. Senate,NYC,Wendy Long (Republican),Republican,63
Queens,"=""27/40""",U.S. Senate,NYC,Wendy Long (Conservative),Conservative,10
Queens,"=""27/40""",U.S. Senate,NYC,Robin Laverne Wilson (Green),Green,10
