county,precinct,office,district,party,candidate,votes
Adams,7213201224,President,,Unaffiliated,Ryan Alan Scott / Bruce Kendall Barnard,0
Adams,7213201224,President,,Nutrition Party,Rod Silva / Richard C. Silva,0
Adams,7213201224,President,,Unaffiliated,Mike Smith / Daniel White,0
Adams,7213201224,President,,Socialist Party USA,Emidio Soltysik / Angela Nicole Walker,0
Adams,7213201224,President,,Green / Democratic,Bruce Lohmiller / J.R. Smith,0
Adams,7213201224,President,,Unaffiliated / Libertarian,Thomas J. Nieman / Bernie Jackson,0
Adams,7213201224,President,,Unaffiliated / Republican,Corey Sterner / Jeff Ryan,0
Adams,7213201224,President,,Republican Party,"David Perry / Eric ""Rick"" Seiley",0
Adams,7213201224,President,,Unaffiliated,Brian Anthony Perry / Michael Byron Nelson,0
Adams,7213201224,President,,Unaffiliated,Cherunda Fox / Roger Kushner,0
Adams,7213201224,U.S. Senate,,Democratic Party,Michael Bennet,5
Adams,7213201224,U.S. Senate,,Republican Party,Darryl Glenn,19
Adams,7213201224,U.S. Senate,,Libertarian Party,Lily Tang Williams,3
Adams,7213201224,U.S. Senate,,Green Party,Arn Menconi,0
Adams,7213201224,U.S. Senate,,Unity Party of Colorado,Bill Hammons,0
Adams,7213201224,U.S. Senate,,Unaffiliated,Dan Chapin,0
Adams,7213201224,U.S. Senate,,Unaffiliated,Paul Noel Fiorino,0
Adams,7213201224,U.S. Senate,,Unaffiliated,Don Willoughby,0
Adams,7213201224,U.S. House,7,Democratic Party,Ed Perlmutter,7
Adams,7213201224,U.S. House,7,Republican Party,George Athanasopoulos,20
Adams,7213201224,U.S. House,7,Libertarian Party,Martin L. Buchanan,2
Adams,7213201224,State Senate,21,Democratic Party,Dominick Moreno,12
Adams,7213201224,State Senate,21,Republican Party,Kara Leach Palfy,0
Adams,7213201224,State Representative,32,Democratic Party,Adrienne Benavidez,5
Adams,7213201224,State Representative,32,Republican Party,Alexander D. Jacobson,23
Adams,7213201224,State Representative,32,Democratic Party,Steve Zorn,0
Adams,7213201224,District Attorney,17,Democratic Party,Dave Young,10
Adams,7213201224,District Attorney,17,Republican Party,Molly Falk Jansen,17
Adams,7213201224,Supreme Court,,,William Hood,0
Adams,7213201224,Court of Appeals,,,Karen M. Ashby,0
Adams,7213201224,Court of Appeals,,,Michael H. Berger,0
Adams,7213201224,Court of Appeals,,,Steven L. Bernard,0
Adams,7213201224,Court of Appeals,,,Stephanie E. Dunn,0
Adams,7213201224,Court of Appeals,,,David Furman,0
Adams,7213201224,Court of Appeals,,,Robert D. Hawthorne,0
Adams,7213201224,Court of Appeals,,,Jerry N. Jones,0
Adams,7213201224,Court of Appeals,,,Anthony J. Navarro,0
Adams,7213201224,Court of Appeals,,,Gilbert M. Rom�n,0
Adams,7213201224,Court of Appeals,,,Diana Terry,0
Adams,7213401027,President,,Democratic Party,Hillary Clinton / Tim Kaine,353
Adams,7213401027,President,,Republican Party,Donald J. Trump / Michael R. Pence,128
Adams,7213401027,President,,American Constitution Party,Darrell L. Castle / Scott N. Bradley,2
Adams,7213401027,President,,Libertarian Party,Gary Johnson / Bill Weld,32
Adams,7213401027,President,,Green Party,Jill Stein / Ajamu Baraka,8
Adams,7213401027,President,,Approval Voting Party,Frank Atwood / Blake Huber,0
Adams,7213401027,President,,American Delta Party,"""Rocky"" Roque De La Fuente / Michael Steinberg",0
Adams,7213401027,President,,Prohibition Party,James Hedges / Bill Bayes,0
Adams,7213401027,President,,America's Party,Tom Hoefling / Steve Schulin,1
Adams,7213401027,President,,Veterans Party of America,Chris Keniston / Deacon Taylor,1
Adams,7213401027,President,,Socialist Workers Party,Alyson Kennedy / Osborne Hart,0
Adams,7213401027,President,,Independent American Party,Kyle Kenley Kopitke / Nathan R. Sorenson,0
Adams,7213401027,President,,Kotlikoff for President,Laurence Kotlikoff / Edward Leamer,0
Adams,7213401027,President,,Socialism and Liberation,Gloria Estela La Riva / Dennis J. Banks,0
Adams,7213401027,President,,Nonviolent Resistance/Pacifist,Bradford Lyttle / Hannah Walsh,0
Adams,7213401027,President,,Independent People of Colorado,Joseph Allen Maldonado / Douglas K. Terranova,0
Adams,7213401027,President,,American Solidarity Party,Michael A. Maturen / Juan Munoz,0
Adams,7213401027,President,,Unaffiliated,Evan McMullin / Nathan Johnson,2
Adams,7213401027,President,,Unaffiliated,Ryan Alan Scott / Bruce Kendall Barnard,0
Adams,7213401027,President,,Nutrition Party,Rod Silva / Richard C. Silva,0
Adams,7213401027,President,,Unaffiliated,Mike Smith / Daniel White,0
Adams,7213401027,President,,Socialist Party USA,Emidio Soltysik / Angela Nicole Walker,0
Adams,7213401027,President,,Green / Democratic,Bruce Lohmiller / J.R. Smith,0
Adams,7213401027,President,,Unaffiliated / Libertarian,Thomas J. Nieman / Bernie Jackson,0
Adams,7213401027,President,,Unaffiliated / Republican,Corey Sterner / Jeff Ryan,0
Adams,7213401027,President,,Republican Party,"David Perry / Eric ""Rick"" Seiley",0
Adams,7213401027,President,,Unaffiliated,Brian Anthony Perry / Michael Byron Nelson,0
Adams,7213401027,President,,Unaffiliated,Cherunda Fox / Roger Kushner,0
Adams,7213401027,U.S. Senate,,Democratic Party,Michael Bennet,328
Adams,7213401027,U.S. Senate,,Republican Party,Darryl Glenn,121
Adams,7213401027,U.S. Senate,,Libertarian Party,Lily Tang Williams,28
Adams,7213401027,U.S. Senate,,Green Party,Arn Menconi,9
Adams,7213401027,U.S. Senate,,Unity Party of Colorado,Bill Hammons,2
Adams,7213401027,U.S. Senate,,Unaffiliated,Dan Chapin,3
Adams,7213401027,U.S. Senate,,Unaffiliated,Paul Noel Fiorino,1
Adams,7213401027,U.S. Senate,,Unaffiliated,Don Willoughby,0
Adams,7213401027,U.S. House,7,Democratic Party,Ed Perlmutter,340
Adams,7213401027,U.S. House,7,Republican Party,George Athanasopoulos,129
Adams,7213401027,U.S. House,7,Libertarian Party,Martin L. Buchanan,35
Adams,7213401027,State Senate,21,Democratic Party,Dominick Moreno,369
Adams,7213401027,State Senate,21,Republican Party,Kara Leach Palfy,1
Adams,7213401027,State Representative,34,Republican Party,Dustin Johnson,135
Adams,7213401027,State Representative,34,Democratic Party,Steve Lebsock,298
Adams,7213401027,State Representative,34,Green Party,"Jenice ""JJ"" Dove",37
Adams,7213401027,District Attorney,17,Democratic Party,Dave Young,327
Adams,7213401027,District Attorney,17,Republican Party,Molly Falk Jansen,136
Adams,7213401027,Supreme Court,,,William Hood,0
Adams,7213401027,Court of Appeals,,,Karen M. Ashby,0
Adams,7213401027,Court of Appeals,,,Michael H. Berger,0
Adams,7213401027,Court of Appeals,,,Steven L. Bernard,0
Adams,7213401027,Court of Appeals,,,Stephanie E. Dunn,0
Adams,7213401027,Court of Appeals,,,David Furman,0
Adams,7213401027,Court of Appeals,,,Robert D. Hawthorne,0
Adams,7213401027,Court of Appeals,,,Jerry N. Jones,0
Adams,7213401027,Court of Appeals,,,Anthony J. Navarro,0
Adams,7213401027,Court of Appeals,,,Gilbert M. Rom�n,0
Adams,7213401027,Court of Appeals,,,Diana Terry,0
Adams,7213401030,President,,Democratic Party,Hillary Clinton / Tim Kaine,394
Adams,7213401030,President,,Republican Party,Donald J. Trump / Michael R. Pence,290
Adams,7213401030,President,,American Constitution Party,Darrell L. Castle / Scott N. Bradley,3
Adams,7213401030,President,,Libertarian Party,Gary Johnson / Bill Weld,29
Adams,7213401030,President,,Green Party,Jill Stein / Ajamu Baraka,9
Adams,7213401030,President,,Approval Voting Party,Frank Atwood / Blake Huber,0
Adams,7213401030,President,,American Delta Party,"""Rocky"" Roque De La Fuente / Michael Steinberg",2
Adams,7213401030,President,,Prohibition Party,James Hedges / Bill Bayes,0
Adams,7213401030,President,,America's Party,Tom Hoefling / Steve Schulin,0
Adams,7213401030,President,,Veterans Party of America,Chris Keniston / Deacon Taylor,2
Adams,7213401030,President,,Socialist Workers Party,Alyson Kennedy / Osborne Hart,1
Adams,7213401030,President,,Independent American Party,Kyle Kenley Kopitke / Nathan R. Sorenson,3
Adams,7213401030,President,,Kotlikoff for President,Laurence Kotlikoff / Edward Leamer,0
Adams,7213401030,President,,Socialism and Liberation,Gloria Estela La Riva / Dennis J. Banks,0
Adams,7213401030,President,,Nonviolent Resistance/Pacifist,Bradford Lyttle / Hannah Walsh,0
Adams,7213401030,President,,Independent People of Colorado,Joseph Allen Maldonado / Douglas K. Terranova,2
Adams,7213401030,President,,American Solidarity Party,Michael A. Maturen / Juan Munoz,0
Adams,7213401030,President,,Unaffiliated,Evan McMullin / Nathan Johnson,2
Adams,7213401030,President,,Unaffiliated,Ryan Alan Scott / Bruce Kendall Barnard,0
Adams,7213401030,President,,Nutrition Party,Rod Silva / Richard C. Silva,1
Adams,7213401030,President,,Unaffiliated,Mike Smith / Daniel White,1
Adams,7213401030,President,,Socialist Party USA,Emidio Soltysik / Angela Nicole Walker,0
Adams,7213401030,President,,Green / Democratic,Bruce Lohmiller / J.R. Smith,0
Adams,7213401030,President,,Unaffiliated / Libertarian,Thomas J. Nieman / Bernie Jackson,0
Adams,7213401030,President,,Unaffiliated / Republican,Corey Sterner / Jeff Ryan,0
Adams,7213401030,President,,Republican Party,"David Perry / Eric ""Rick"" Seiley",0
Adams,7213401030,President,,Unaffiliated,Brian Anthony Perry / Michael Byron Nelson,0
Adams,7213401030,President,,Unaffiliated,Cherunda Fox / Roger Kushner,0
Adams,7213401030,U.S. Senate,,Democratic Party,Michael Bennet,405
Adams,7213401030,U.S. Senate,,Republican Party,Darryl Glenn,254
Adams,7213401030,U.S. Senate,,Libertarian Party,Lily Tang Williams,29
Adams,7213401030,U.S. Senate,,Green Party,Arn Menconi,11
Adams,7213401030,U.S. Senate,,Unity Party of Colorado,Bill Hammons,5
Adams,7213401030,U.S. Senate,,Unaffiliated,Dan Chapin,1
Adams,7213401030,U.S. Senate,,Unaffiliated,Paul Noel Fiorino,2
Adams,7213401030,U.S. Senate,,Unaffiliated,Don Willoughby,0
Adams,7213401030,U.S. House,7,Democratic Party,Ed Perlmutter,411
Adams,7213401030,U.S. House,7,Republican Party,George Athanasopoulos,261
Adams,7213401030,U.S. House,7,Libertarian Party,Martin L. Buchanan,48
Adams,7213401030,State Senate,21,Democratic Party,Dominick Moreno,509
Adams,7213401030,State Senate,21,Republican Party,Kara Leach Palfy,2
Adams,7213401030,State Representative,34,Republican Party,Dustin Johnson,253
Adams,7213401030,State Representative,34,Democratic Party,Steve Lebsock,371
Adams,7213401030,State Representative,34,Green Party,"Jenice ""JJ"" Dove",64
Adams,7213401030,District Attorney,17,Democratic Party,Dave Young,421
Adams,7213401030,District Attorney,17,Republican Party,Molly Falk Jansen,257
Adams,7213401030,Supreme Court,,,William Hood,0
Adams,7213401030,Court of Appeals,,,Karen M. Ashby,0
Adams,7213401030,Court of Appeals,,,Michael H. Berger,0
Adams,7213401030,Court of Appeals,,,Steven L. Bernard,0
Adams,7213401030,Court of Appeals,,,Stephanie E. Dunn,0
Adams,7213401030,Court of Appeals,,,David Furman,0
Adams,7213401030,Court of Appeals,,,Robert D. Hawthorne,0
Adams,7213401030,Court of Appeals,,,Jerry N. Jones,0
Adams,7213401030,Court of Appeals,,,Anthony J. Navarro,0
Adams,7213401030,Court of Appeals,,,Gilbert M. Rom�n,0
Adams,7213401030,Court of Appeals,,,Diana Terry,0
Adams,7213401035,President,,Democratic Party,Hillary Clinton / Tim Kaine,425
Adams,7213401035,President,,Republican Party,Donald J. Trump / Michael R. Pence,278
Adams,7213401035,President,,American Constitution Party,Darrell L. Castle / Scott N. Bradley,0
Adams,7213401035,President,,Libertarian Party,Gary Johnson / Bill Weld,30
Adams,7213401035,President,,Green Party,Jill Stein / Ajamu Baraka,18
Adams,7213401035,President,,Approval Voting Party,Frank Atwood / Blake Huber,1
Adams,7213401035,President,,American Delta Party,"""Rocky"" Roque De La Fuente / Michael Steinberg",0
Adams,7213401035,President,,Prohibition Party,James Hedges / Bill Bayes,0
Adams,7213401035,President,,America's Party,Tom Hoefling / Steve Schulin,0
Adams,7213401035,President,,Veterans Party of America,Chris Keniston / Deacon Taylor,1
Adams,7213401035,President,,Socialist Workers Party,Alyson Kennedy / Osborne Hart,0
Adams,7213401035,President,,Independent American Party,Kyle Kenley Kopitke / Nathan R. Sorenson,1
Adams,7213401035,President,,Kotlikoff for President,Laurence Kotlikoff / Edward Leamer,0
Adams,7213401035,President,,Socialism and Liberation,Gloria Estela La Riva / Dennis J. Banks,0
Adams,7213401035,President,,Nonviolent Resistance/Pacifist,Bradford Lyttle / Hannah Walsh,0
Adams,7213401035,President,,Independent People of Colorado,Joseph Allen Maldonado / Douglas K. Terranova,1
Adams,7213401035,President,,American Solidarity Party,Michael A. Maturen / Juan Munoz,0
Adams,7213401035,President,,Unaffiliated,Evan McMullin / Nathan Johnson,2
Adams,7213401035,President,,Unaffiliated,Ryan Alan Scott / Bruce Kendall Barnard,0
Adams,7213401035,President,,Nutrition Party,Rod Silva / Richard C. Silva,1
Adams,7213401035,President,,Unaffiliated,Mike Smith / Daniel White,0
Adams,7213401035,President,,Socialist Party USA,Emidio Soltysik / Angela Nicole Walker,0
Adams,7213401035,President,,Green / Democratic,Bruce Lohmiller / J.R. Smith,0
Adams,7213401035,President,,Unaffiliated / Libertarian,Thomas J. Nieman / Bernie Jackson,0
Adams,7213401035,President,,Unaffiliated / Republican,Corey Sterner / Jeff Ryan,0
Adams,7213401035,President,,Republican Party,"David Perry / Eric ""Rick"" Seiley",0
Adams,7213401035,President,,Unaffiliated,Brian Anthony Perry / Michael Byron Nelson,0
Adams,7213401035,President,,Unaffiliated,Cherunda Fox / Roger Kushner,0
Adams,7213401035,U.S. Senate,,Democratic Party,Michael Bennet,436
Adams,7213401035,U.S. Senate,,Republican Party,Darryl Glenn,240
Adams,7213401035,U.S. Senate,,Libertarian Party,Lily Tang Williams,31
Adams,7213401035,U.S. Senate,,Green Party,Arn Menconi,12
Adams,7213401035,U.S. Senate,,Unity Party of Colorado,Bill Hammons,6
Adams,7213401035,U.S. Senate,,Unaffiliated,Dan Chapin,4
Adams,7213401035,U.S. Senate,,Unaffiliated,Paul Noel Fiorino,2
Adams,7213401035,U.S. Senate,,Unaffiliated,Don Willoughby,0
Adams,7213401035,U.S. House,7,Democratic Party,Ed Perlmutter,437
Adams,7213401035,U.S. House,7,Republican Party,George Athanasopoulos,251
Adams,7213401035,U.S. House,7,Libertarian Party,Martin L. Buchanan,46
Adams,7213401035,State Senate,21,Democratic Party,Dominick Moreno,531
Adams,7213401035,State Senate,21,Republican Party,Kara Leach Palfy,3
Adams,7213401035,State Representative,34,Republican Party,Dustin Johnson,266
Adams,7213401035,State Representative,34,Democratic Party,Steve Lebsock,394
Adams,7213401035,State Representative,34,Green Party,"Jenice ""JJ"" Dove",47
Adams,7213401035,District Attorney,17,Democratic Party,Dave Young,438
Adams,7213401035,District Attorney,17,Republican Party,Molly Falk Jansen,251
Adams,7213401035,Supreme Court,,,William Hood,0
Adams,7213401035,Court of Appeals,,,Karen M. Ashby,0
Adams,7213401035,Court of Appeals,,,Michael H. Berger,0
Adams,7213401035,Court of Appeals,,,Steven L. Bernard,0
Adams,7213401035,Court of Appeals,,,Stephanie E. Dunn,0
Adams,7213401035,Court of Appeals,,,David Furman,0
Adams,7213401035,Court of Appeals,,,Robert D. Hawthorne,0
Adams,7213401035,Court of Appeals,,,Jerry N. Jones,0
Adams,7213401035,Court of Appeals,,,Anthony J. Navarro,0
Adams,7213401035,Court of Appeals,,,Gilbert M. Rom�n,0
Adams,7213401035,Court of Appeals,,,Diana Terry,0
Adams,7213401036,President,,Democratic Party,Hillary Clinton / Tim Kaine,291
Adams,7213401036,President,,Republican Party,Donald J. Trump / Michael R. Pence,310
Adams,7213401036,President,,American Constitution Party,Darrell L. Castle / Scott N. Bradley,5
Adams,7213401036,President,,Libertarian Party,Gary Johnson / Bill Weld,27
Adams,7213401036,President,,Green Party,Jill Stein / Ajamu Baraka,7
Adams,7213401036,President,,Approval Voting Party,Frank Atwood / Blake Huber,0
Adams,7213401036,President,,American Delta Party,"""Rocky"" Roque De La Fuente / Michael Steinberg",0
Adams,7213401036,President,,Prohibition Party,James Hedges / Bill Bayes,0
Adams,7213401036,President,,America's Party,Tom Hoefling / Steve Schulin,1
Adams,7213401036,President,,Veterans Party of America,Chris Keniston / Deacon Taylor,6
Adams,7213401036,President,,Socialist Workers Party,Alyson Kennedy / Osborne Hart,0
Adams,7213401036,President,,Independent American Party,Kyle Kenley Kopitke / Nathan R. Sorenson,1
Adams,7213401036,President,,Kotlikoff for President,Laurence Kotlikoff / Edward Leamer,0
Adams,7213401036,President,,Socialism and Liberation,Gloria Estela La Riva / Dennis J. Banks,0
Adams,7213401036,President,,Nonviolent Resistance/Pacifist,Bradford Lyttle / Hannah Walsh,0
Adams,7213401036,President,,Independent People of Colorado,Joseph Allen Maldonado / Douglas K. Terranova,0
Adams,7213401036,President,,American Solidarity Party,Michael A. Maturen / Juan Munoz,0
Adams,7213401036,President,,Unaffiliated,Evan McMullin / Nathan Johnson,3
Adams,7213401036,President,,Unaffiliated,Ryan Alan Scott / Bruce Kendall Barnard,1
Adams,7213401036,President,,Nutrition Party,Rod Silva / Richard C. Silva,0
Adams,7213401036,President,,Unaffiliated,Mike Smith / Daniel White,3
Adams,7213401036,President,,Socialist Party USA,Emidio Soltysik / Angela Nicole Walker,0
Adams,7213401036,President,,Green / Democratic,Bruce Lohmiller / J.R. Smith,0
Adams,7213401036,President,,Unaffiliated / Libertarian,Thomas J. Nieman / Bernie Jackson,0
Adams,7213401036,President,,Unaffiliated / Republican,Corey Sterner / Jeff Ryan,0
Adams,7213401036,President,,Republican Party,"David Perry / Eric ""Rick"" Seiley",0
Adams,7213401036,President,,Unaffiliated,Brian Anthony Perry / Michael Byron Nelson,0
Adams,7213401036,President,,Unaffiliated,Cherunda Fox / Roger Kushner,0
Adams,7213401036,U.S. Senate,,Democratic Party,Michael Bennet,304
Adams,7213401036,U.S. Senate,,Republican Party,Darryl Glenn,293
Adams,7213401036,U.S. Senate,,Libertarian Party,Lily Tang Williams,19
Adams,7213401036,U.S. Senate,,Green Party,Arn Menconi,1
Adams,7213401036,U.S. Senate,,Unity Party of Colorado,Bill Hammons,3
Adams,7213401036,U.S. Senate,,Unaffiliated,Dan Chapin,3
Adams,7213401036,U.S. Senate,,Unaffiliated,Paul Noel Fiorino,0
Adams,7213401036,U.S. Senate,,Unaffiliated,Don Willoughby,0
Adams,7213401036,U.S. House,7,Democratic Party,Ed Perlmutter,332
Adams,7213401036,U.S. House,7,Republican Party,George Athanasopoulos,288
Adams,7213401036,U.S. House,7,Libertarian Party,Martin L. Buchanan,27
Adams,7213401036,State Senate,21,Democratic Party,Dominick Moreno,411
Adams,7213401036,State Senate,21,Republican Party,Kara Leach Palfy,5
Adams,7213401036,State Representative,34,Republican Party,Dustin Johnson,307
Adams,7213401036,State Representative,34,Democratic Party,Steve Lebsock,295
Adams,7213401036,State Representative,34,Green Party,"Jenice ""JJ"" Dove",21
Adams,7213401036,District Attorney,17,Democratic Party,Dave Young,315
Adams,7213401036,District Attorney,17,Republican Party,Molly Falk Jansen,296
Adams,7213401036,Supreme Court,,,William Hood,0
Adams,7213401036,Court of Appeals,,,Karen M. Ashby,0
Adams,7213401036,Court of Appeals,,,Michael H. Berger,0
Adams,7213401036,Court of Appeals,,,Steven L. Bernard,0
Adams,7213401036,Court of Appeals,,,Stephanie E. Dunn,0
Adams,7213401036,Court of Appeals,,,David Furman,0
Adams,7213401036,Court of Appeals,,,Robert D. Hawthorne,0
Adams,7213401036,Court of Appeals,,,Jerry N. Jones,0
Adams,7213401036,Court of Appeals,,,Anthony J. Navarro,0
Adams,7213401036,Court of Appeals,,,Gilbert M. Rom�n,0
Adams,7213401036,Court of Appeals,,,Diana Terry,0
Adams,7213401042,President,,Democratic Party,Hillary Clinton / Tim Kaine,451
Adams,7213401042,President,,Republican Party,Donald J. Trump / Michael R. Pence,277
Adams,7213401042,President,,American Constitution Party,Darrell L. Castle / Scott N. Bradley,1
Adams,7213401042,President,,Libertarian Party,Gary Johnson / Bill Weld,50
Adams,7213401042,President,,Green Party,Jill Stein / Ajamu Baraka,22
Adams,7213401042,President,,Approval Voting Party,Frank Atwood / Blake Huber,0
Adams,7213401042,President,,American Delta Party,"""Rocky"" Roque De La Fuente / Michael Steinberg",1
Adams,7213401042,President,,Prohibition Party,James Hedges / Bill Bayes,0
Adams,7213401042,President,,America's Party,Tom Hoefling / Steve Schulin,0
Adams,7213401042,President,,Veterans Party of America,Chris Keniston / Deacon Taylor,2
Adams,7213401042,President,,Socialist Workers Party,Alyson Kennedy / Osborne Hart,0
Adams,7213401042,President,,Independent American Party,Kyle Kenley Kopitke / Nathan R. Sorenson,1
Adams,7213401042,President,,Kotlikoff for President,Laurence Kotlikoff / Edward Leamer,0
Adams,7213401042,President,,Socialism and Liberation,Gloria Estela La Riva / Dennis J. Banks,0
Adams,7213401042,President,,Nonviolent Resistance/Pacifist,Bradford Lyttle / Hannah Walsh,1
Adams,7213401042,President,,Independent People of Colorado,Joseph Allen Maldonado / Douglas K. Terranova,0
Adams,7213401042,President,,American Solidarity Party,Michael A. Maturen / Juan Munoz,0
Adams,7213401042,President,,Unaffiliated,Evan McMullin / Nathan Johnson,6
Adams,7213401042,President,,Unaffiliated,Ryan Alan Scott / Bruce Kendall Barnard,0
Adams,7213401042,President,,Nutrition Party,Rod Silva / Richard C. Silva,0
Adams,7213401042,President,,Unaffiliated,Mike Smith / Daniel White,0
Adams,7213401042,President,,Socialist Party USA,Emidio Soltysik / Angela Nicole Walker,0
Adams,7213401042,President,,Green / Democratic,Bruce Lohmiller / J.R. Smith,0
Adams,7213401042,President,,Unaffiliated / Libertarian,Thomas J. Nieman / Bernie Jackson,0
Adams,7213401042,President,,Unaffiliated / Republican,Corey Sterner / Jeff Ryan,0
Adams,7213401042,President,,Republican Party,"David Perry / Eric ""Rick"" Seiley",0
Adams,7213401042,President,,Unaffiliated,Brian Anthony Perry / Michael Byron Nelson,0
Adams,7213401042,President,,Unaffiliated,Cherunda Fox / Roger Kushner,0
Adams,7213401042,U.S. Senate,,Democratic Party,Michael Bennet,432
Adams,7213401042,U.S. Senate,,Republican Party,Darryl Glenn,253
Adams,7213401042,U.S. Senate,,Libertarian Party,Lily Tang Williams,49
Adams,7213401042,U.S. Senate,,Green Party,Arn Menconi,14
Adams,7213401042,U.S. Senate,,Unity Party of Colorado,Bill Hammons,3
Adams,7213401042,U.S. Senate,,Unaffiliated,Dan Chapin,2
Adams,7213401042,U.S. Senate,,Unaffiliated,Paul Noel Fiorino,1
Adams,7213401042,U.S. Senate,,Unaffiliated,Don Willoughby,0
Adams,7213401042,U.S. House,7,Democratic Party,Ed Perlmutter,443
Adams,7213401042,U.S. House,7,Republican Party,George Athanasopoulos,256
Adams,7213401042,U.S. House,7,Libertarian Party,Martin L. Buchanan,61
Adams,7213401042,State Senate,21,Democratic Party,Dominick Moreno,553
Adams,7213401042,State Senate,21,Republican Party,Kara Leach Palfy,5
Adams,7213401042,State Representative,34,Republican Party,Dustin Johnson,274
Adams,7213401042,State Representative,34,Democratic Party,Steve Lebsock,396
Adams,7213401042,State Representative,34,Green Party,"Jenice ""JJ"" Dove",62
Adams,7213401042,District Attorney,17,Democratic Party,Dave Young,435
Adams,7213401042,District Attorney,17,Republican Party,Molly Falk Jansen,280
Adams,7213401042,Supreme Court,,,William Hood,0
Adams,7213401042,Court of Appeals,,,Karen M. Ashby,0
Adams,7213401042,Court of Appeals,,,Michael H. Berger,0
Adams,7213401042,Court of Appeals,,,Steven L. Bernard,0
Adams,7213401042,Court of Appeals,,,Stephanie E. Dunn,0
Adams,7213401042,Court of Appeals,,,David Furman,0
Adams,7213401042,Court of Appeals,,,Robert D. Hawthorne,0
Adams,7213401042,Court of Appeals,,,Jerry N. Jones,0
Adams,7213401042,Court of Appeals,,,Anthony J. Navarro,0
Adams,7213401042,Court of Appeals,,,Gilbert M. Rom�n,0
Adams,7213401042,Court of Appeals,,,Diana Terry,0
Adams,7213501010,President,,Democratic Party,Hillary Clinton / Tim Kaine,627
Adams,7213501010,President,,Republican Party,Donald J. Trump / Michael R. Pence,339
Adams,7213501010,President,,American Constitution Party,Darrell L. Castle / Scott N. Bradley,2
Adams,7213501010,President,,Libertarian Party,Gary Johnson / Bill Weld,65
Adams,7213501010,President,,Green Party,Jill Stein / Ajamu Baraka,17
Adams,7213501010,President,,Approval Voting Party,Frank Atwood / Blake Huber,0
Adams,7213501010,President,,American Delta Party,"""Rocky"" Roque De La Fuente / Michael Steinberg",3
Adams,7213501010,President,,Prohibition Party,James Hedges / Bill Bayes,1
Adams,7213501010,President,,America's Party,Tom Hoefling / Steve Schulin,1
Adams,7213501010,President,,Veterans Party of America,Chris Keniston / Deacon Taylor,0
Adams,7213501010,President,,Socialist Workers Party,Alyson Kennedy / Osborne Hart,0
Adams,7213501010,President,,Independent American Party,Kyle Kenley Kopitke / Nathan R. Sorenson,2
Adams,7213501010,President,,Kotlikoff for President,Laurence Kotlikoff / Edward Leamer,0
Adams,7213501010,President,,Socialism and Liberation,Gloria Estela La Riva / Dennis J. Banks,0
Adams,7213501010,President,,Nonviolent Resistance/Pacifist,Bradford Lyttle / Hannah Walsh,0
Adams,7213501010,President,,Independent People of Colorado,Joseph Allen Maldonado / Douglas K. Terranova,2
Adams,7213501010,President,,American Solidarity Party,Michael A. Maturen / Juan Munoz,1
Adams,7213501010,President,,Unaffiliated,Evan McMullin / Nathan Johnson,11
Adams,7213501010,President,,Unaffiliated,Ryan Alan Scott / Bruce Kendall Barnard,2
Adams,7213501010,President,,Nutrition Party,Rod Silva / Richard C. Silva,0
Adams,7213501010,President,,Unaffiliated,Mike Smith / Daniel White,0
Adams,7213501010,President,,Socialist Party USA,Emidio Soltysik / Angela Nicole Walker,0
Adams,7213501010,President,,Green / Democratic,Bruce Lohmiller / J.R. Smith,0
Adams,7213501010,President,,Unaffiliated / Libertarian,Thomas J. Nieman / Bernie Jackson,0
Adams,7213501010,President,,Unaffiliated / Republican,Corey Sterner / Jeff Ryan,0
Adams,7213501010,President,,Republican Party,"David Perry / Eric ""Rick"" Seiley",0
Adams,7213501010,President,,Unaffiliated,Brian Anthony Perry / Michael Byron Nelson,0
Adams,7213501010,President,,Unaffiliated,Cherunda Fox / Roger Kushner,0
Adams,7213501010,U.S. Senate,,Democratic Party,Michael Bennet,585
Adams,7213501010,U.S. Senate,,Republican Party,Darryl Glenn,329
Adams,7213501010,U.S. Senate,,Libertarian Party,Lily Tang Williams,44
Adams,7213501010,U.S. Senate,,Green Party,Arn Menconi,22
Adams,7213501010,U.S. Senate,,Unity Party of Colorado,Bill Hammons,4
Adams,7213501010,U.S. Senate,,Unaffiliated,Dan Chapin,9
Adams,7213501010,U.S. Senate,,Unaffiliated,Paul Noel Fiorino,2
Adams,7213501010,U.S. Senate,,Unaffiliated,Don Willoughby,0
Adams,7213501010,U.S. House,7,Democratic Party,Ed Perlmutter,621
Adams,7213501010,U.S. House,7,Republican Party,George Athanasopoulos,319
Adams,7213501010,U.S. House,7,Libertarian Party,Martin L. Buchanan,73
Adams,7213501010,State Senate,21,Democratic Party,Dominick Moreno,713
Adams,7213501010,State Senate,21,Republican Party,Kara Leach Palfy,3
Adams,7213501010,State Representative,35,Democratic Party,Faith Winter,631
Adams,7213501010,State Representative,35,Republican Party,Emily Voss,333
Adams,7213501010,District Attorney,17,Democratic Party,Dave Young,601
Adams,7213501010,District Attorney,17,Republican Party,Molly Falk Jansen,337
Adams,7213501010,Supreme Court,,,William Hood,0
Adams,7213501010,Court of Appeals,,,Karen M. Ashby,0
Adams,7213501010,Court of Appeals,,,Michael H. Berger,0
