county,precinct,office,district,candidate,party,votes
Queens,011/28,President,NYC,Gary Johnson / Bill Weld (Libertarian),Libertarian,2
Queens,011/28,President,NYC,Scattered,,4
Queens,012/28,President,NYC,Manually Counted Emergency,,0
Queens,012/28,President,NYC,Absentee / Military,,29
Queens,012/28,President,NYC,Federal,,5
Queens,012/28,President,NYC,Special Presidential,,0
Queens,012/28,President,NYC,Affidavit,,12
Queens,012/28,President,NYC,Hillary Clinton / Tim Kaine (Democratic),Democratic,307
Queens,012/28,President,NYC,Donald J. Trump / Michael R. Pence (Republican),Republican,83
Queens,012/28,President,NYC,Donald J. Trump / Michael R. Pence (Conservative),Conservative,11
Queens,012/28,President,NYC,Jill Stein / Ajamu Baraka (Green),Green,8
Queens,012/28,President,NYC,Hillary Clinton / Tim Kaine (Working Families),Working Families,14
Queens,012/28,President,NYC,Gary Johnson / Bill Weld (Independence),Independence,5
Queens,012/28,President,NYC,Hillary Clinton / Tim Kaine (Women's Equality),Women's Equality,2
Queens,012/28,President,NYC,Gary Johnson / Bill Weld (Libertarian),Libertarian,2
Queens,012/28,President,NYC,Scattered,,4
Queens,013/28,President,NYC,Manually Counted Emergency,,0
Queens,013/28,President,NYC,Absentee / Military,,1
Queens,013/28,President,NYC,Federal,,0
Queens,013/28,President,NYC,Special Presidential,,0
Queens,013/28,President,NYC,Affidavit,,0
Queens,013/28,President,NYC,Hillary Clinton / Tim Kaine (Democratic),Democratic,8
Queens,013/28,President,NYC,Donald J. Trump / Michael R. Pence (Republican),Republican,12
Queens,013/28,President,NYC,Donald J. Trump / Michael R. Pence (Conservative),Conservative,1
Queens,013/28,President,NYC,Jill Stein / Ajamu Baraka (Green),Green,2
Queens,013/28,President,NYC,Hillary Clinton / Tim Kaine (Working Families),Working Families,2
Queens,013/28,President,NYC,Gary Johnson / Bill Weld (Independence),Independence,0
Queens,013/28,President,NYC,Hillary Clinton / Tim Kaine (Women's Equality),Women's Equality,0
Queens,013/28,President,NYC,Gary Johnson / Bill Weld (Libertarian),Libertarian,0
Queens,014/28,President,NYC,Manually Counted Emergency,,0
Queens,014/28,President,NYC,Absentee / Military,,16
Queens,014/28,President,NYC,Federal,,1
Queens,014/28,President,NYC,Special Presidential,,0
Queens,014/28,President,NYC,Affidavit,,13
Queens,014/28,President,NYC,Hillary Clinton / Tim Kaine (Democratic),Democratic,316
Queens,014/28,President,NYC,Donald J. Trump / Michael R. Pence (Republican),Republican,134
Queens,014/28,President,NYC,Donald J. Trump / Michael R. Pence (Conservative),Conservative,11
Queens,014/28,President,NYC,Jill Stein / Ajamu Baraka (Green),Green,8
Queens,014/28,President,NYC,Hillary Clinton / Tim Kaine (Working Families),Working Families,18
Queens,014/28,President,NYC,Gary Johnson / Bill Weld (Independence),Independence,3
Queens,014/28,President,NYC,Hillary Clinton / Tim Kaine (Women's Equality),Women's Equality,2
Queens,014/28,President,NYC,Gary Johnson / Bill Weld (Libertarian),Libertarian,2
Queens,014/28,President,NYC,Scattered,,5
Queens,015/28,President,NYC,Manually Counted Emergency,,0
Queens,015/28,President,NYC,Absentee / Military,,35
Queens,015/28,President,NYC,Federal,,6
Queens,015/28,President,NYC,Special Presidential,,0
Queens,015/28,President,NYC,Affidavit,,19
Queens,015/28,President,NYC,Hillary Clinton / Tim Kaine (Democratic),Democratic,320
Queens,015/28,President,NYC,Donald J. Trump / Michael R. Pence (Republican),Republican,267
Queens,015/28,President,NYC,Donald J. Trump / Michael R. Pence (Conservative),Conservative,35
Queens,015/28,President,NYC,Jill Stein / Ajamu Baraka (Green),Green,9
Queens,015/28,President,NYC,Hillary Clinton / Tim Kaine (Working Families),Working Families,16
Queens,015/28,President,NYC,Gary Johnson / Bill Weld (Independence),Independence,9
Queens,015/28,President,NYC,Hillary Clinton / Tim Kaine (Women's Equality),Women's Equality,3
Queens,015/28,President,NYC,Gary Johnson / Bill Weld (Libertarian),Libertarian,9
Queens,015/28,President,NYC,Scattered,,5
Queens,016/28,President,NYC,Manually Counted Emergency,,0
Queens,016/28,President,NYC,Absentee / Military,,18
Queens,016/28,President,NYC,Federal,,3
Queens,016/28,President,NYC,Special Presidential,,0
Queens,016/28,President,NYC,Affidavit,,20
Queens,016/28,President,NYC,Hillary Clinton / Tim Kaine (Democratic),Democratic,270
Queens,016/28,President,NYC,Donald J. Trump / Michael R. Pence (Republican),Republican,373
Queens,016/28,President,NYC,Donald J. Trump / Michael R. Pence (Conservative),Conservative,52
Queens,016/28,President,NYC,Jill Stein / Ajamu Baraka (Green),Green,3
Queens,016/28,President,NYC,Hillary Clinton / Tim Kaine (Working Families),Working Families,12
Queens,016/28,President,NYC,Gary Johnson / Bill Weld (Independence),Independence,7
Queens,016/28,President,NYC,Hillary Clinton / Tim Kaine (Women's Equality),Women's Equality,1
Queens,016/28,President,NYC,Gary Johnson / Bill Weld (Libertarian),Libertarian,3
Queens,016/28,President,NYC,Scattered,,2
Queens,017/28,President,NYC,Manually Counted Emergency,,0
Queens,017/28,President,NYC,Absentee / Military,,26
Queens,017/28,President,NYC,Federal,,2
Queens,017/28,President,NYC,Special Presidential,,0
Queens,017/28,President,NYC,Affidavit,,19
Queens,017/28,President,NYC,Hillary Clinton / Tim Kaine (Democratic),Democratic,306
Queens,017/28,President,NYC,Donald J. Trump / Michael R. Pence (Republican),Republican,301
Queens,017/28,President,NYC,Donald J. Trump / Michael R. Pence (Conservative),Conservative,23
Queens,017/28,President,NYC,Jill Stein / Ajamu Baraka (Green),Green,8
Queens,017/28,President,NYC,Hillary Clinton / Tim Kaine (Working Families),Working Families,16
Queens,017/28,President,NYC,Gary Johnson / Bill Weld (Independence),Independence,6
Queens,017/28,President,NYC,Hillary Clinton / Tim Kaine (Women's Equality),Women's Equality,2
Queens,017/28,President,NYC,Gary Johnson / Bill Weld (Libertarian),Libertarian,5
Queens,017/28,President,NYC,Scattered,,5
Queens,018/28,President,NYC,Manually Counted Emergency,,0
Queens,018/28,President,NYC,Absentee / Military,,30
Queens,018/28,President,NYC,Federal,,6
Queens,018/28,President,NYC,Special Presidential,,0
Queens,018/28,President,NYC,Affidavit,,17
Queens,018/28,President,NYC,Hillary Clinton / Tim Kaine (Democratic),Democratic,474
Queens,018/28,President,NYC,Donald J. Trump / Michael R. Pence (Republican),Republican,249
Queens,018/28,President,NYC,Donald J. Trump / Michael R. Pence (Conservative),Conservative,33
Queens,018/28,President,NYC,Jill Stein / Ajamu Baraka (Green),Green,20
Queens,018/28,President,NYC,Hillary Clinton / Tim Kaine (Working Families),Working Families,17
Queens,018/28,President,NYC,Gary Johnson / Bill Weld (Independence),Independence,10
Queens,018/28,President,NYC,Hillary Clinton / Tim Kaine (Women's Equality),Women's Equality,5
Queens,018/28,President,NYC,Gary Johnson / Bill Weld (Libertarian),Libertarian,5
Queens,018/28,President,NYC,Scattered,,10
Queens,019/28,President,NYC,Manually Counted Emergency,,0
Queens,019/28,President,NYC,Absentee / Military,,37
Queens,019/28,President,NYC,Federal,,3
Queens,019/28,President,NYC,Special Presidential,,0
Queens,019/28,President,NYC,Affidavit,,10
Queens,019/28,President,NYC,Hillary Clinton / Tim Kaine (Democratic),Democratic,528
Queens,019/28,President,NYC,Donald J. Trump / Michael R. Pence (Republican),Republican,204
Queens,019/28,President,NYC,Donald J. Trump / Michael R. Pence (Conservative),Conservative,20
Queens,019/28,President,NYC,Jill Stein / Ajamu Baraka (Green),Green,12
Queens,019/28,President,NYC,Hillary Clinton / Tim Kaine (Working Families),Working Families,18
Queens,019/28,President,NYC,Gary Johnson / Bill Weld (Independence),Independence,9
Queens,019/28,President,NYC,Hillary Clinton / Tim Kaine (Women's Equality),Women's Equality,3
Queens,019/28,President,NYC,Gary Johnson / Bill Weld (Libertarian),Libertarian,4
Queens,019/28,President,NYC,Scattered,,11
Queens,020/28,President,NYC,Manually Counted Emergency,,0
Queens,020/28,President,NYC,Absentee / Military,,47
Queens,020/28,President,NYC,Federal,,10
Queens,020/28,President,NYC,Special Presidential,,0
Queens,020/28,President,NYC,Affidavit,,10
Queens,020/28,President,NYC,Hillary Clinton / Tim Kaine (Democratic),Democratic,579
Queens,020/28,President,NYC,Donald J. Trump / Michael R. Pence (Republican),Republican,131
Queens,020/28,President,NYC,Donald J. Trump / Michael R. Pence (Conservative),Conservative,13
Queens,020/28,President,NYC,Jill Stein / Ajamu Baraka (Green),Green,10
Queens,020/28,President,NYC,Hillary Clinton / Tim Kaine (Working Families),Working Families,20
Queens,020/28,President,NYC,Gary Johnson / Bill Weld (Independence),Independence,14
Queens,020/28,President,NYC,Hillary Clinton / Tim Kaine (Women's Equality),Women's Equality,2
Queens,020/28,President,NYC,Gary Johnson / Bill Weld (Libertarian),Libertarian,7
Queens,020/28,President,NYC,Scattered,,15
Queens,021/28,President,NYC,Manually Counted Emergency,,0
Queens,021/28,President,NYC,Absentee / Military,,58
Queens,021/28,President,NYC,Federal,,10
Queens,021/28,President,NYC,Special Presidential,,0
Queens,021/28,President,NYC,Affidavit,,14
Queens,021/28,President,NYC,Hillary Clinton / Tim Kaine (Democratic),Democratic,499
Queens,021/28,President,NYC,Donald J. Trump / Michael R. Pence (Republican),Republican,251
Queens,021/28,President,NYC,Donald J. Trump / Michael R. Pence (Conservative),Conservative,12
Queens,021/28,President,NYC,Jill Stein / Ajamu Baraka (Green),Green,12
Queens,021/28,President,NYC,Hillary Clinton / Tim Kaine (Working Families),Working Families,4
Queens,021/28,President,NYC,Gary Johnson / Bill Weld (Independence),Independence,8
Queens,021/28,President,NYC,Hillary Clinton / Tim Kaine (Women's Equality),Women's Equality,3
Queens,021/28,President,NYC,Gary Johnson / Bill Weld (Libertarian),Libertarian,2
Queens,021/28,President,NYC,Scattered,,8
Queens,022/28,President,NYC,Manually Counted Emergency,,0
Queens,022/28,President,NYC,Absentee / Military,,57
Queens,022/28,President,NYC,Federal,,11
Queens,022/28,President,NYC,Special Presidential,,0
Queens,022/28,President,NYC,Affidavit,,13
Queens,022/28,President,NYC,Hillary Clinton / Tim Kaine (Democratic),Democratic,541
Queens,022/28,President,NYC,Donald J. Trump / Michael R. Pence (Republican),Republican,182
Queens,022/28,President,NYC,Donald J. Trump / Michael R. Pence (Conservative),Conservative,12
Queens,022/28,President,NYC,Jill Stein / Ajamu Baraka (Green),Green,14
Queens,022/28,President,NYC,Hillary Clinton / Tim Kaine (Working Families),Working Families,20
Queens,022/28,President,NYC,Gary Johnson / Bill Weld (Independence),Independence,14
Queens,022/28,President,NYC,Hillary Clinton / Tim Kaine (Women's Equality),Women's Equality,4
Queens,022/28,President,NYC,Gary Johnson / Bill Weld (Libertarian),Libertarian,7
Queens,022/28,President,NYC,Scattered,,4
Queens,023/28,President,NYC,Manually Counted Emergency,,0
Queens,023/28,President,NYC,Absentee / Military,,64
Queens,023/28,President,NYC,Federal,,7
Queens,023/28,President,NYC,Special Presidential,,0
Queens,023/28,President,NYC,Affidavit,,17
Queens,023/28,President,NYC,Hillary Clinton / Tim Kaine (Democratic),Democratic,600
Queens,023/28,President,NYC,Donald J. Trump / Michael R. Pence (Republican),Republican,118
Queens,023/28,President,NYC,Donald J. Trump / Michael R. Pence (Conservative),Conservative,5
Queens,023/28,President,NYC,Jill Stein / Ajamu Baraka (Green),Green,9
Queens,023/28,President,NYC,Hillary Clinton / Tim Kaine (Working Families),Working Families,28
Queens,023/28,President,NYC,Gary Johnson / Bill Weld (Independence),Independence,6
Queens,023/28,President,NYC,Hillary Clinton / Tim Kaine (Women's Equality),Women's Equality,5
Queens,023/28,President,NYC,Gary Johnson / Bill Weld (Libertarian),Libertarian,0
Queens,023/28,President,NYC,Scattered,,6
Queens,024/28,President,NYC,Manually Counted Emergency,,0
Queens,024/28,President,NYC,Absentee / Military,,25
Queens,024/28,President,NYC,Federal,,6
Queens,024/28,President,NYC,Special Presidential,,0
Queens,024/28,President,NYC,Affidavit,,4
Queens,024/28,President,NYC,Hillary Clinton / Tim Kaine (Democratic),Democratic,308
Queens,024/28,President,NYC,Donald J. Trump / Michael R. Pence (Republican),Republican,89
Queens,024/28,President,NYC,Donald J. Trump / Michael R. Pence (Conservative),Conservative,2
Queens,024/28,President,NYC,Jill Stein / Ajamu Baraka (Green),Green,5
Queens,024/28,President,NYC,Hillary Clinton / Tim Kaine (Working Families),Working Families,9
Queens,024/28,President,NYC,Gary Johnson / Bill Weld (Independence),Independence,5
Queens,024/28,President,NYC,Hillary Clinton / Tim Kaine (Women's Equality),Women's Equality,5
Queens,024/28,President,NYC,Gary Johnson / Bill Weld (Libertarian),Libertarian,2
Queens,025/28,President,NYC,Manually Counted Emergency,,0
Queens,025/28,President,NYC,Absentee / Military,,23
Queens,025/28,President,NYC,Federal,,25
Queens,025/28,President,NYC,Special Presidential,,0
Queens,025/28,President,NYC,Affidavit,,27
Queens,025/28,President,NYC,Hillary Clinton / Tim Kaine (Democratic),Democratic,517
Queens,025/28,President,NYC,Donald J. Trump / Michael R. Pence (Republican),Republican,125
Queens,025/28,President,NYC,Donald J. Trump / Michael R. Pence (Conservative),Conservative,14
Queens,025/28,President,NYC,Jill Stein / Ajamu Baraka (Green),Green,18
Queens,025/28,President,NYC,Hillary Clinton / Tim Kaine (Working Families),Working Families,31
Queens,025/28,President,NYC,Gary Johnson / Bill Weld (Independence),Independence,14
Queens,025/28,President,NYC,Hillary Clinton / Tim Kaine (Women's Equality),Women's Equality,3
Queens,025/28,President,NYC,Gary Johnson / Bill Weld (Libertarian),Libertarian,3
Queens,025/28,President,NYC,Scattered,,10
Queens,026/28,President,NYC,Manually Counted Emergency,,0
Queens,026/28,President,NYC,Absentee / Military,,14
Queens,026/28,President,NYC,Federal,,5
Queens,026/28,President,NYC,Special Presidential,,0
Queens,026/28,President,NYC,Affidavit,,11
Queens,026/28,President,NYC,Hillary Clinton / Tim Kaine (Democratic),Democratic,275
Queens,026/28,President,NYC,Donald J. Trump / Michael R. Pence (Republican),Republican,47
Queens,026/28,President,NYC,Donald J. Trump / Michael R. Pence (Conservative),Conservative,2
Queens,026/28,President,NYC,Jill Stein / Ajamu Baraka (Green),Green,5
Queens,026/28,President,NYC,Hillary Clinton / Tim Kaine (Working Families),Working Families,9
Queens,026/28,President,NYC,Gary Johnson / Bill Weld (Independence),Independence,5
Queens,026/28,President,NYC,Hillary Clinton / Tim Kaine (Women's Equality),Women's Equality,0
Queens,026/28,President,NYC,Gary Johnson / Bill Weld (Libertarian),Libertarian,2
Queens,026/28,President,NYC,Scattered,,2
Queens,027/28,President,NYC,Manually Counted Emergency,,0
Queens,027/28,President,NYC,Absentee / Military,,22
Queens,027/28,President,NYC,Federal,,3
Queens,027/28,President,NYC,Special Presidential,,0
Queens,027/28,President,NYC,Affidavit,,10
Queens,027/28,President,NYC,Hillary Clinton / Tim Kaine (Democratic),Democratic,254
Queens,027/28,President,NYC,Donald J. Trump / Michael R. Pence (Republican),Republican,73
Queens,027/28,President,NYC,Donald J. Trump / Michael R. Pence (Conservative),Conservative,6
Queens,027/28,President,NYC,Jill Stein / Ajamu Baraka (Green),Green,8
Queens,027/28,President,NYC,Hillary Clinton / Tim Kaine (Working Families),Working Families,12
Queens,027/28,President,NYC,Gary Johnson / Bill Weld (Independence),Independence,1
Queens,027/28,President,NYC,Hillary Clinton / Tim Kaine (Women's Equality),Women's Equality,2
Queens,027/28,President,NYC,Gary Johnson / Bill Weld (Libertarian),Libertarian,1
Queens,027/28,President,NYC,Scattered,,2
Queens,028/28,President,NYC,Manually Counted Emergency,,0
Queens,028/28,President,NYC,Absentee / Military,,49
Queens,028/28,President,NYC,Federal,,13
Queens,028/28,President,NYC,Special Presidential,,0
Queens,028/28,President,NYC,Affidavit,,13
Queens,028/28,President,NYC,Hillary Clinton / Tim Kaine (Democratic),Democratic,556
Queens,028/28,President,NYC,Donald J. Trump / Michael R. Pence (Republican),Republican,179
Queens,028/28,President,NYC,Donald J. Trump / Michael R. Pence (Conservative),Conservative,13
Queens,028/28,President,NYC,Jill Stein / Ajamu Baraka (Green),Green,7
Queens,028/28,President,NYC,Hillary Clinton / Tim Kaine (Working Families),Working Families,18
Queens,028/28,President,NYC,Gary Johnson / Bill Weld (Independence),Independence,6
Queens,028/28,President,NYC,Hillary Clinton / Tim Kaine (Women's Equality),Women's Equality,2
Queens,028/28,President,NYC,Gary Johnson / Bill Weld (Libertarian),Libertarian,6
Queens,028/28,President,NYC,Scattered,,8
Queens,029/28,President,NYC,Manually Counted Emergency,,0
Queens,029/28,President,NYC,Absentee / Military,,27
Queens,029/28,President,NYC,Federal,,6
Queens,029/28,President,NYC,Special Presidential,,0
Queens,029/28,President,NYC,Affidavit,,6
Queens,029/28,President,NYC,Hillary Clinton / Tim Kaine (Democratic),Democratic,426
Queens,029/28,President,NYC,Donald J. Trump / Michael R. Pence (Republican),Republican,107
Queens,029/28,President,NYC,Donald J. Trump / Michael R. Pence (Conservative),Conservative,6
Queens,029/28,President,NYC,Jill Stein / Ajamu Baraka (Green),Green,6
Queens,029/28,President,NYC,Hillary Clinton / Tim Kaine (Working Families),Working Families,14
Queens,029/28,President,NYC,Gary Johnson / Bill Weld (Independence),Independence,6
Queens,029/28,President,NYC,Hillary Clinton / Tim Kaine (Women's Equality),Women's Equality,2
Queens,029/28,President,NYC,Gary Johnson / Bill Weld (Libertarian),Libertarian,4
Queens,029/28,President,NYC,Scattered,,3
Queens,030/28,President,NYC,Manually Counted Emergency,,0
Queens,030/28,President,NYC,Absentee / Military,,47
Queens,030/28,President,NYC,Federal,,6
Queens,030/28,President,NYC,Special Presidential,,0
Queens,030/28,President,NYC,Affidavit,,19
Queens,030/28,President,NYC,Hillary Clinton / Tim Kaine (Democratic),Democratic,416
Queens,030/28,President,NYC,Donald J. Trump / Michael R. Pence (Republican),Republican,90
Queens,030/28,President,NYC,Donald J. Trump / Michael R. Pence (Conservative),Conservative,9
Queens,030/28,President,NYC,Jill Stein / Ajamu Baraka (Green),Green,10
Queens,030/28,President,NYC,Hillary Clinton / Tim Kaine (Working Families),Working Families,13
Queens,030/28,President,NYC,Gary Johnson / Bill Weld (Independence),Independence,8
Queens,030/28,President,NYC,Hillary Clinton / Tim Kaine (Women's Equality),Women's Equality,2
Queens,030/28,President,NYC,Gary Johnson / Bill Weld (Libertarian),Libertarian,0
Queens,030/28,President,NYC,Scattered,,5
Queens,031/28,President,NYC,Manually Counted Emergency,,6
Queens,031/28,President,NYC,Absentee / Military,,57
Queens,031/28,President,NYC,Federal,,10
Queens,031/28,President,NYC,Special Presidential,,0
Queens,031/28,President,NYC,Affidavit,,17
Queens,031/28,President,NYC,Hillary Clinton / Tim Kaine (Democratic),Democratic,566
Queens,031/28,President,NYC,Donald J. Trump / Michael R. Pence (Republican),Republican,149
Queens,031/28,President,NYC,Donald J. Trump / Michael R. Pence (Conservative),Conservative,8
Queens,031/28,President,NYC,Jill Stein / Ajamu Baraka (Green),Green,12
Queens,031/28,President,NYC,Hillary Clinton / Tim Kaine (Working Families),Working Families,33
Queens,031/28,President,NYC,Gary Johnson / Bill Weld (Independence),Independence,6
Queens,031/28,President,NYC,Hillary Clinton / Tim Kaine (Women's Equality),Women's Equality,4
Queens,031/28,President,NYC,Gary Johnson / Bill Weld (Libertarian),Libertarian,6
Queens,031/28,President,NYC,Scattered,,4
Queens,032/28,President,NYC,Manually Counted Emergency,,0
Queens,032/28,President,NYC,Absentee / Military,,16
Queens,032/28,President,NYC,Federal,,7
Queens,032/28,President,NYC,Special Presidential,,0
Queens,032/28,President,NYC,Affidavit,,7
Queens,032/28,President,NYC,Hillary Clinton / Tim Kaine (Democratic),Democratic,270
Queens,032/28,President,NYC,Donald J. Trump / Michael R. Pence (Republican),Republican,123
Queens,032/28,President,NYC,Donald J. Trump / Michael R. Pence (Conservative),Conservative,12
Queens,032/28,President,NYC,Jill Stein / Ajamu Baraka (Green),Green,4
Queens,032/28,President,NYC,Hillary Clinton / Tim Kaine (Working Families),Working Families,4
Queens,032/28,President,NYC,Gary Johnson / Bill Weld (Independence),Independence,0
Queens,032/28,President,NYC,Hillary Clinton / Tim Kaine (Women's Equality),Women's Equality,0
Queens,032/28,President,NYC,Gary Johnson / Bill Weld (Libertarian),Libertarian,0
Queens,032/28,President,NYC,Scattered,,4
Queens,033/28,President,NYC,Manually Counted Emergency,,0
Queens,033/28,President,NYC,Absentee / Military,,0
Queens,033/28,President,NYC,Federal,,0
Queens,033/28,President,NYC,Special Presidential,,0
Queens,033/28,President,NYC,Affidavit,,0
Queens,033/28,President,NYC,Hillary Clinton / Tim Kaine (Democratic),Democratic,9
Queens,033/28,President,NYC,Donald J. Trump / Michael R. Pence (Republican),Republican,9
Queens,033/28,President,NYC,Donald J. Trump / Michael R. Pence (Conservative),Conservative,0
Queens,033/28,President,NYC,Jill Stein / Ajamu Baraka (Green),Green,0
Queens,033/28,President,NYC,Hillary Clinton / Tim Kaine (Working Families),Working Families,0
Queens,033/28,President,NYC,Gary Johnson / Bill Weld (Independence),Independence,0
Queens,033/28,President,NYC,Hillary Clinton / Tim Kaine (Women's Equality),Women's Equality,0
Queens,033/28,President,NYC,Gary Johnson / Bill Weld (Libertarian),Libertarian,0
Queens,034/28,President,NYC,Manually Counted Emergency,,0
Queens,034/28,President,NYC,Absentee / Military,,6
Queens,034/28,President,NYC,Federal,,0
Queens,034/28,President,NYC,Special Presidential,,0
Queens,034/28,President,NYC,Affidavit,,1
Queens,034/28,President,NYC,Hillary Clinton / Tim Kaine (Democratic),Democratic,59
Queens,034/28,President,NYC,Donald J. Trump / Michael R. Pence (Republican),Republican,19
Queens,034/28,President,NYC,Donald J. Trump / Michael R. Pence (Conservative),Conservative,2
Queens,034/28,President,NYC,Jill Stein / Ajamu Baraka (Green),Green,0
Queens,034/28,President,NYC,Hillary Clinton / Tim Kaine (Working Families),Working Families,2
Queens,034/28,President,NYC,Gary Johnson / Bill Weld (Independence),Independence,0
Queens,034/28,President,NYC,Hillary Clinton / Tim Kaine (Women's Equality),Women's Equality,0
Queens,034/28,President,NYC,Gary Johnson / Bill Weld (Libertarian),Libertarian,0
Queens,035/28,President,NYC,Manually Counted Emergency,,0
Queens,035/28,President,NYC,Absentee / Military,,60
Queens,035/28,President,NYC,Federal,,7
Queens,035/28,President,NYC,Special Presidential,,0
Queens,035/28,President,NYC,Affidavit,,30
Queens,035/28,President,NYC,Hillary Clinton / Tim Kaine (Democratic),Democratic,516
Queens,035/28,President,NYC,Donald J. Trump / Michael R. Pence (Republican),Republican,185
Queens,035/28,President,NYC,Donald J. Trump / Michael R. Pence (Conservative),Conservative,15
Queens,035/28,President,NYC,Jill Stein / Ajamu Baraka (Green),Green,8
Queens,035/28,President,NYC,Hillary Clinton / Tim Kaine (Working Families),Working Families,12
Queens,035/28,President,NYC,Gary Johnson / Bill Weld (Independence),Independence,7
Queens,035/28,President,NYC,Hillary Clinton / Tim Kaine (Women's Equality),Women's Equality,2
Queens,035/28,President,NYC,Gary Johnson / Bill Weld (Libertarian),Libertarian,2
Queens,035/28,President,NYC,Scattered,,3
Queens,036/28,President,NYC,Manually Counted Emergency,,0
Queens,036/28,President,NYC,Absentee / Military,,22
Queens,036/28,President,NYC,Federal,,9
Queens,036/28,President,NYC,Special Presidential,,0
Queens,036/28,President,NYC,Affidavit,,27
Queens,036/28,President,NYC,Hillary Clinton / Tim Kaine (Democratic),Democratic,539
Queens,036/28,President,NYC,Donald J. Trump / Michael R. Pence (Republican),Republican,120
Queens,036/28,President,NYC,Donald J. Trump / Michael R. Pence (Conservative),Conservative,9
Queens,036/28,President,NYC,Jill Stein / Ajamu Baraka (Green),Green,14
Queens,036/28,President,NYC,Hillary Clinton / Tim Kaine (Working Families),Working Families,23
Queens,036/28,President,NYC,Gary Johnson / Bill Weld (Independence),Independence,7
Queens,036/28,President,NYC,Hillary Clinton / Tim Kaine (Women's Equality),Women's Equality,8
Queens,036/28,President,NYC,Gary Johnson / Bill Weld (Libertarian),Libertarian,5
Queens,036/28,President,NYC,Scattered,,7
Queens,037/28,President,NYC,Manually Counted Emergency,,0
Queens,037/28,President,NYC,Absentee / Military,,26
Queens,037/28,President,NYC,Federal,,6
Queens,037/28,President,NYC,Special Presidential,,0
Queens,037/28,President,NYC,Affidavit,,12
Queens,037/28,President,NYC,Hillary Clinton / Tim Kaine (Democratic),Democratic,393
Queens,037/28,President,NYC,Donald J. Trump / Michael R. Pence (Republican),Republican,149
Queens,037/28,President,NYC,Donald J. Trump / Michael R. Pence (Conservative),Conservative,9
Queens,037/28,President,NYC,Jill Stein / Ajamu Baraka (Green),Green,14
Queens,037/28,President,NYC,Hillary Clinton / Tim Kaine (Working Families),Working Families,15
Queens,037/28,President,NYC,Gary Johnson / Bill Weld (Independence),Independence,7
Queens,037/28,President,NYC,Hillary Clinton / Tim Kaine (Women's Equality),Women's Equality,4
Queens,037/28,President,NYC,Gary Johnson / Bill Weld (Libertarian),Libertarian,3
Queens,037/28,President,NYC,Scattered,,8
Queens,038/28,President,NYC,Manually Counted Emergency,,0
Queens,038/28,President,NYC,Absentee / Military,,46
Queens,038/28,President,NYC,Federal,,9
Queens,038/28,President,NYC,Special Presidential,,0
Queens,038/28,President,NYC,Affidavit,,12
Queens,038/28,President,NYC,Hillary Clinton / Tim Kaine (Democratic),Democratic,564
Queens,038/28,President,NYC,Donald J. Trump / Michael R. Pence (Republican),Republican,169
Queens,038/28,President,NYC,Donald J. Trump / Michael R. Pence (Conservative),Conservative,15
Queens,038/28,President,NYC,Jill Stein / Ajamu Baraka (Green),Green,8
Queens,038/28,President,NYC,Hillary Clinton / Tim Kaine (Working Families),Working Families,21
Queens,038/28,President,NYC,Gary Johnson / Bill Weld (Independence),Independence,5
Queens,038/28,President,NYC,Hillary Clinton / Tim Kaine (Women's Equality),Women's Equality,1
Queens,038/28,President,NYC,Gary Johnson / Bill Weld (Libertarian),Libertarian,4
Queens,038/28,President,NYC,Scattered,,5
Queens,039/28,President,NYC,Manually Counted Emergency,,0
Queens,039/28,President,NYC,Absentee / Military,,50
Queens,039/28,President,NYC,Federal,,15
Queens,039/28,President,NYC,Special Presidential,,0
Queens,039/28,President,NYC,Affidavit,,18
Queens,039/28,President,NYC,Hillary Clinton / Tim Kaine (Democratic),Democratic,579
Queens,039/28,President,NYC,Donald J. Trump / Michael R. Pence (Republican),Republican,186
Queens,039/28,President,NYC,Donald J. Trump / Michael R. Pence (Conservative),Conservative,9
Queens,039/28,President,NYC,Jill Stein / Ajamu Baraka (Green),Green,11
Queens,039/28,President,NYC,Hillary Clinton / Tim Kaine (Working Families),Working Families,16
Queens,039/28,President,NYC,Gary Johnson / Bill Weld (Independence),Independence,9
Queens,039/28,President,NYC,Hillary Clinton / Tim Kaine (Women's Equality),Women's Equality,4
Queens,039/28,President,NYC,Gary Johnson / Bill Weld (Libertarian),Libertarian,6
Queens,039/28,President,NYC,Scattered,,7
Queens,040/28,President,NYC,Manually Counted Emergency,,0
Queens,040/28,President,NYC,Absentee / Military,,24
Queens,040/28,President,NYC,Federal,,5
Queens,040/28,President,NYC,Special Presidential,,0
Queens,040/28,President,NYC,Affidavit,,37
Queens,040/28,President,NYC,Hillary Clinton / Tim Kaine (Democratic),Democratic,482
Queens,040/28,President,NYC,Donald J. Trump / Michael R. Pence (Republican),Republican,190
Queens,040/28,President,NYC,Donald J. Trump / Michael R. Pence (Conservative),Conservative,5
Queens,040/28,President,NYC,Jill Stein / Ajamu Baraka (Green),Green,9
Queens,040/28,President,NYC,Hillary Clinton / Tim Kaine (Working Families),Working Families,19
Queens,040/28,President,NYC,Gary Johnson / Bill Weld (Independence),Independence,13
Queens,040/28,President,NYC,Hillary Clinton / Tim Kaine (Women's Equality),Women's Equality,3
Queens,040/28,President,NYC,Gary Johnson / Bill Weld (Libertarian),Libertarian,3
