county,precinct,office,district,candidate,party,votes
New York,015/73,U.S. Senate,NYC,Manually Counted Emergency,,0
New York,015/73,U.S. Senate,NYC,Absentee / Military,,11
New York,015/73,U.S. Senate,NYC,Federal,,2
New York,015/73,U.S. Senate,NYC,Special Presidential,,0
New York,015/73,U.S. Senate,NYC,Affidavit,,19
New York,015/73,U.S. Senate,NYC,Charles E. Schumer (Democratic),Democratic,204
New York,015/73,U.S. Senate,NYC,Wendy Long (Republican),Republican,39
New York,015/73,U.S. Senate,NYC,Wendy Long (Conservative),Conservative,5
New York,015/73,U.S. Senate,NYC,Robin Laverne Wilson (Green),Green,7
New York,015/73,U.S. Senate,NYC,Charles E. Schumer (Working Families),Working Families,3
New York,015/73,U.S. Senate,NYC,Charles E. Schumer (Independence),Independence,4
New York,015/73,U.S. Senate,NYC,Charles E. Schumer (Women's Equality),Women's Equality,4
New York,015/73,U.S. Senate,NYC,Wendy Long (Reform),Reform,0
New York,015/73,U.S. Senate,NYC,Alex Merced (Libertarian),Libertarian,0
New York,016/73,U.S. Senate,NYC,Manually Counted Emergency,,0
New York,016/73,U.S. Senate,NYC,Absentee / Military,,61
New York,016/73,U.S. Senate,NYC,Federal,,33
New York,016/73,U.S. Senate,NYC,Special Presidential,,0
New York,016/73,U.S. Senate,NYC,Affidavit,,22
New York,016/73,U.S. Senate,NYC,Charles E. Schumer (Democratic),Democratic,584
New York,016/73,U.S. Senate,NYC,Wendy Long (Republican),Republican,175
New York,016/73,U.S. Senate,NYC,Wendy Long (Conservative),Conservative,9
New York,016/73,U.S. Senate,NYC,Robin Laverne Wilson (Green),Green,8
New York,016/73,U.S. Senate,NYC,Charles E. Schumer (Working Families),Working Families,14
New York,016/73,U.S. Senate,NYC,Charles E. Schumer (Independence),Independence,8
New York,016/73,U.S. Senate,NYC,Charles E. Schumer (Women's Equality),Women's Equality,2
New York,016/73,U.S. Senate,NYC,Wendy Long (Reform),Reform,1
New York,016/73,U.S. Senate,NYC,Alex Merced (Libertarian),Libertarian,5
New York,017/73,U.S. Senate,NYC,Manually Counted Emergency,,0
New York,017/73,U.S. Senate,NYC,Absentee / Military,,20
New York,017/73,U.S. Senate,NYC,Federal,,4
New York,017/73,U.S. Senate,NYC,Special Presidential,,0
New York,017/73,U.S. Senate,NYC,Affidavit,,15
New York,017/73,U.S. Senate,NYC,Charles E. Schumer (Democratic),Democratic,378
New York,017/73,U.S. Senate,NYC,Wendy Long (Republican),Republican,51
New York,017/73,U.S. Senate,NYC,Wendy Long (Conservative),Conservative,8
New York,017/73,U.S. Senate,NYC,Robin Laverne Wilson (Green),Green,9
New York,017/73,U.S. Senate,NYC,Charles E. Schumer (Working Families),Working Families,11
New York,017/73,U.S. Senate,NYC,Charles E. Schumer (Independence),Independence,3
New York,017/73,U.S. Senate,NYC,Charles E. Schumer (Women's Equality),Women's Equality,3
New York,017/73,U.S. Senate,NYC,Wendy Long (Reform),Reform,1
New York,017/73,U.S. Senate,NYC,Alex Merced (Libertarian),Libertarian,4
New York,017/73,U.S. Senate,NYC,Scattered,,2
New York,018/73,U.S. Senate,NYC,Manually Counted Emergency,,0
New York,018/73,U.S. Senate,NYC,Absentee / Military,,81
New York,018/73,U.S. Senate,NYC,Federal,,19
New York,018/73,U.S. Senate,NYC,Special Presidential,,0
New York,018/73,U.S. Senate,NYC,Affidavit,,12
New York,018/73,U.S. Senate,NYC,Charles E. Schumer (Democratic),Democratic,619
New York,018/73,U.S. Senate,NYC,Wendy Long (Republican),Republican,118
New York,018/73,U.S. Senate,NYC,Wendy Long (Conservative),Conservative,9
New York,018/73,U.S. Senate,NYC,Robin Laverne Wilson (Green),Green,13
New York,018/73,U.S. Senate,NYC,Charles E. Schumer (Working Families),Working Families,9
New York,018/73,U.S. Senate,NYC,Charles E. Schumer (Independence),Independence,4
New York,018/73,U.S. Senate,NYC,Charles E. Schumer (Women's Equality),Women's Equality,0
New York,018/73,U.S. Senate,NYC,Wendy Long (Reform),Reform,0
New York,018/73,U.S. Senate,NYC,Alex Merced (Libertarian),Libertarian,3
New York,019/73,U.S. Senate,NYC,Manually Counted Emergency,,0
New York,019/73,U.S. Senate,NYC,Absentee / Military,,51
New York,019/73,U.S. Senate,NYC,Federal,,18
New York,019/73,U.S. Senate,NYC,Special Presidential,,0
New York,019/73,U.S. Senate,NYC,Affidavit,,7
New York,019/73,U.S. Senate,NYC,Charles E. Schumer (Democratic),Democratic,439
New York,019/73,U.S. Senate,NYC,Wendy Long (Republican),Republican,93
New York,019/73,U.S. Senate,NYC,Wendy Long (Conservative),Conservative,5
New York,019/73,U.S. Senate,NYC,Robin Laverne Wilson (Green),Green,6
New York,019/73,U.S. Senate,NYC,Charles E. Schumer (Working Families),Working Families,6
New York,019/73,U.S. Senate,NYC,Charles E. Schumer (Independence),Independence,5
New York,019/73,U.S. Senate,NYC,Charles E. Schumer (Women's Equality),Women's Equality,0
New York,019/73,U.S. Senate,NYC,Wendy Long (Reform),Reform,1
New York,019/73,U.S. Senate,NYC,Alex Merced (Libertarian),Libertarian,5
New York,019/73,U.S. Senate,NYC,Scattered,,1
New York,020/73,U.S. Senate,NYC,Manually Counted Emergency,,0
New York,020/73,U.S. Senate,NYC,Absentee / Military,,1
New York,020/73,U.S. Senate,NYC,Federal,,3
New York,020/73,U.S. Senate,NYC,Special Presidential,,0
New York,020/73,U.S. Senate,NYC,Affidavit,,1
New York,020/73,U.S. Senate,NYC,Charles E. Schumer (Democratic),Democratic,23
New York,020/73,U.S. Senate,NYC,Wendy Long (Republican),Republican,6
New York,020/73,U.S. Senate,NYC,Wendy Long (Conservative),Conservative,0
New York,020/73,U.S. Senate,NYC,Robin Laverne Wilson (Green),Green,3
New York,020/73,U.S. Senate,NYC,Charles E. Schumer (Working Families),Working Families,0
New York,020/73,U.S. Senate,NYC,Charles E. Schumer (Independence),Independence,0
New York,020/73,U.S. Senate,NYC,Charles E. Schumer (Women's Equality),Women's Equality,1
New York,020/73,U.S. Senate,NYC,Wendy Long (Reform),Reform,0
New York,020/73,U.S. Senate,NYC,Alex Merced (Libertarian),Libertarian,0
New York,021/73,U.S. Senate,NYC,Manually Counted Emergency,,0
New York,021/73,U.S. Senate,NYC,Absentee / Military,,37
New York,021/73,U.S. Senate,NYC,Federal,,23
New York,021/73,U.S. Senate,NYC,Special Presidential,,0
New York,021/73,U.S. Senate,NYC,Affidavit,,10
New York,021/73,U.S. Senate,NYC,Charles E. Schumer (Democratic),Democratic,435
New York,021/73,U.S. Senate,NYC,Wendy Long (Republican),Republican,89
New York,021/73,U.S. Senate,NYC,Wendy Long (Conservative),Conservative,9
New York,021/73,U.S. Senate,NYC,Robin Laverne Wilson (Green),Green,10
New York,021/73,U.S. Senate,NYC,Charles E. Schumer (Working Families),Working Families,15
New York,021/73,U.S. Senate,NYC,Charles E. Schumer (Independence),Independence,7
New York,021/73,U.S. Senate,NYC,Charles E. Schumer (Women's Equality),Women's Equality,0
New York,021/73,U.S. Senate,NYC,Wendy Long (Reform),Reform,2
New York,021/73,U.S. Senate,NYC,Alex Merced (Libertarian),Libertarian,0
New York,022/73,U.S. Senate,NYC,Manually Counted Emergency,,0
New York,022/73,U.S. Senate,NYC,Absentee / Military,,53
New York,022/73,U.S. Senate,NYC,Federal,,18
New York,022/73,U.S. Senate,NYC,Special Presidential,,0
New York,022/73,U.S. Senate,NYC,Affidavit,,19
New York,022/73,U.S. Senate,NYC,Charles E. Schumer (Democratic),Democratic,455
New York,022/73,U.S. Senate,NYC,Wendy Long (Republican),Republican,102
New York,022/73,U.S. Senate,NYC,Wendy Long (Conservative),Conservative,11
New York,022/73,U.S. Senate,NYC,Robin Laverne Wilson (Green),Green,13
New York,022/73,U.S. Senate,NYC,Charles E. Schumer (Working Families),Working Families,15
New York,022/73,U.S. Senate,NYC,Charles E. Schumer (Independence),Independence,5
New York,022/73,U.S. Senate,NYC,Charles E. Schumer (Women's Equality),Women's Equality,4
New York,022/73,U.S. Senate,NYC,Wendy Long (Reform),Reform,1
New York,022/73,U.S. Senate,NYC,Alex Merced (Libertarian),Libertarian,4
New York,023/73,U.S. Senate,NYC,Manually Counted Emergency,,0
New York,023/73,U.S. Senate,NYC,Absentee / Military,,60
New York,023/73,U.S. Senate,NYC,Federal,,24
New York,023/73,U.S. Senate,NYC,Special Presidential,,0
New York,023/73,U.S. Senate,NYC,Affidavit,,17
New York,023/73,U.S. Senate,NYC,Charles E. Schumer (Democratic),Democratic,571
New York,023/73,U.S. Senate,NYC,Wendy Long (Republican),Republican,134
New York,023/73,U.S. Senate,NYC,Wendy Long (Conservative),Conservative,15
New York,023/73,U.S. Senate,NYC,Robin Laverne Wilson (Green),Green,12
New York,023/73,U.S. Senate,NYC,Charles E. Schumer (Working Families),Working Families,11
New York,023/73,U.S. Senate,NYC,Charles E. Schumer (Independence),Independence,4
New York,023/73,U.S. Senate,NYC,Charles E. Schumer (Women's Equality),Women's Equality,3
New York,023/73,U.S. Senate,NYC,Wendy Long (Reform),Reform,3
New York,023/73,U.S. Senate,NYC,Alex Merced (Libertarian),Libertarian,5
New York,023/73,U.S. Senate,NYC,Scattered,,1
New York,024/73,U.S. Senate,NYC,Manually Counted Emergency,,0
New York,024/73,U.S. Senate,NYC,Absentee / Military,,21
New York,024/73,U.S. Senate,NYC,Federal,,7
New York,024/73,U.S. Senate,NYC,Special Presidential,,0
New York,024/73,U.S. Senate,NYC,Affidavit,,25
New York,024/73,U.S. Senate,NYC,Charles E. Schumer (Democratic),Democratic,542
New York,024/73,U.S. Senate,NYC,Wendy Long (Republican),Republican,70
New York,024/73,U.S. Senate,NYC,Wendy Long (Conservative),Conservative,13
New York,024/73,U.S. Senate,NYC,Robin Laverne Wilson (Green),Green,8
New York,024/73,U.S. Senate,NYC,Charles E. Schumer (Working Families),Working Families,13
New York,024/73,U.S. Senate,NYC,Charles E. Schumer (Independence),Independence,9
New York,024/73,U.S. Senate,NYC,Charles E. Schumer (Women's Equality),Women's Equality,2
New York,024/73,U.S. Senate,NYC,Wendy Long (Reform),Reform,4
New York,024/73,U.S. Senate,NYC,Alex Merced (Libertarian),Libertarian,3
New York,025/73,U.S. Senate,NYC,Manually Counted Emergency,,0
New York,025/73,U.S. Senate,NYC,Absentee / Military,,60
New York,025/73,U.S. Senate,NYC,Federal,,32
New York,025/73,U.S. Senate,NYC,Special Presidential,,0
New York,025/73,U.S. Senate,NYC,Affidavit,,33
New York,025/73,U.S. Senate,NYC,Charles E. Schumer (Democratic),Democratic,681
New York,025/73,U.S. Senate,NYC,Wendy Long (Republican),Republican,133
New York,025/73,U.S. Senate,NYC,Wendy Long (Conservative),Conservative,6
New York,025/73,U.S. Senate,NYC,Robin Laverne Wilson (Green),Green,6
New York,025/73,U.S. Senate,NYC,Charles E. Schumer (Working Families),Working Families,9
New York,025/73,U.S. Senate,NYC,Charles E. Schumer (Independence),Independence,6
New York,025/73,U.S. Senate,NYC,Charles E. Schumer (Women's Equality),Women's Equality,4
New York,025/73,U.S. Senate,NYC,Wendy Long (Reform),Reform,1
New York,025/73,U.S. Senate,NYC,Alex Merced (Libertarian),Libertarian,4
New York,026/73,U.S. Senate,NYC,Manually Counted Emergency,,0
New York,026/73,U.S. Senate,NYC,Absentee / Military,,47
New York,026/73,U.S. Senate,NYC,Federal,,9
New York,026/73,U.S. Senate,NYC,Special Presidential,,0
New York,026/73,U.S. Senate,NYC,Affidavit,,40
New York,026/73,U.S. Senate,NYC,Charles E. Schumer (Democratic),Democratic,517
New York,026/73,U.S. Senate,NYC,Wendy Long (Republican),Republican,122
New York,026/73,U.S. Senate,NYC,Wendy Long (Conservative),Conservative,4
New York,026/73,U.S. Senate,NYC,Robin Laverne Wilson (Green),Green,10
New York,026/73,U.S. Senate,NYC,Charles E. Schumer (Working Families),Working Families,8
New York,026/73,U.S. Senate,NYC,Charles E. Schumer (Independence),Independence,8
New York,026/73,U.S. Senate,NYC,Charles E. Schumer (Women's Equality),Women's Equality,2
New York,026/73,U.S. Senate,NYC,Wendy Long (Reform),Reform,0
New York,026/73,U.S. Senate,NYC,Alex Merced (Libertarian),Libertarian,3
New York,026/73,U.S. Senate,NYC,Scattered,,1
New York,027/73,U.S. Senate,NYC,Manually Counted Emergency,,0
New York,027/73,U.S. Senate,NYC,Absentee / Military,,82
New York,027/73,U.S. Senate,NYC,Federal,,13
New York,027/73,U.S. Senate,NYC,Special Presidential,,0
New York,027/73,U.S. Senate,NYC,Affidavit,,19
New York,027/73,U.S. Senate,NYC,Charles E. Schumer (Democratic),Democratic,599
New York,027/73,U.S. Senate,NYC,Wendy Long (Republican),Republican,144
New York,027/73,U.S. Senate,NYC,Wendy Long (Conservative),Conservative,12
New York,027/73,U.S. Senate,NYC,Robin Laverne Wilson (Green),Green,6
New York,027/73,U.S. Senate,NYC,Charles E. Schumer (Working Families),Working Families,10
New York,027/73,U.S. Senate,NYC,Charles E. Schumer (Independence),Independence,14
New York,027/73,U.S. Senate,NYC,Charles E. Schumer (Women's Equality),Women's Equality,2
New York,027/73,U.S. Senate,NYC,Wendy Long (Reform),Reform,3
New York,027/73,U.S. Senate,NYC,Alex Merced (Libertarian),Libertarian,0
New York,028/73,U.S. Senate,NYC,Manually Counted Emergency,,0
New York,028/73,U.S. Senate,NYC,Absentee / Military,,33
New York,028/73,U.S. Senate,NYC,Federal,,18
New York,028/73,U.S. Senate,NYC,Special Presidential,,0
New York,028/73,U.S. Senate,NYC,Affidavit,,6
New York,028/73,U.S. Senate,NYC,Charles E. Schumer (Democratic),Democratic,363
New York,028/73,U.S. Senate,NYC,Wendy Long (Republican),Republican,99
New York,028/73,U.S. Senate,NYC,Wendy Long (Conservative),Conservative,7
New York,028/73,U.S. Senate,NYC,Robin Laverne Wilson (Green),Green,7
New York,028/73,U.S. Senate,NYC,Charles E. Schumer (Working Families),Working Families,6
New York,028/73,U.S. Senate,NYC,Charles E. Schumer (Independence),Independence,3
New York,028/73,U.S. Senate,NYC,Charles E. Schumer (Women's Equality),Women's Equality,0
New York,028/73,U.S. Senate,NYC,Wendy Long (Reform),Reform,1
New York,028/73,U.S. Senate,NYC,Alex Merced (Libertarian),Libertarian,1
New York,029/73,U.S. Senate,NYC,Manually Counted Emergency,,0
New York,029/73,U.S. Senate,NYC,Absentee / Military,,44
New York,029/73,U.S. Senate,NYC,Federal,,18
New York,029/73,U.S. Senate,NYC,Special Presidential,,0
New York,029/73,U.S. Senate,NYC,Affidavit,,14
New York,029/73,U.S. Senate,NYC,Charles E. Schumer (Democratic),Democratic,580
New York,029/73,U.S. Senate,NYC,Wendy Long (Republican),Republican,140
New York,029/73,U.S. Senate,NYC,Wendy Long (Conservative),Conservative,7
New York,029/73,U.S. Senate,NYC,Robin Laverne Wilson (Green),Green,9
New York,029/73,U.S. Senate,NYC,Charles E. Schumer (Working Families),Working Families,15
New York,029/73,U.S. Senate,NYC,Charles E. Schumer (Independence),Independence,2
New York,029/73,U.S. Senate,NYC,Charles E. Schumer (Women's Equality),Women's Equality,1
New York,029/73,U.S. Senate,NYC,Wendy Long (Reform),Reform,1
New York,029/73,U.S. Senate,NYC,Alex Merced (Libertarian),Libertarian,6
New York,029/73,U.S. Senate,NYC,Scattered,,1
New York,030/73,U.S. Senate,NYC,Manually Counted Emergency,,0
New York,030/73,U.S. Senate,NYC,Absentee / Military,,29
New York,030/73,U.S. Senate,NYC,Federal,,5
New York,030/73,U.S. Senate,NYC,Special Presidential,,0
New York,030/73,U.S. Senate,NYC,Affidavit,,13
