county,precinct,office,district,candidate,party,votes
Kings,004/60,U.S. Senate,NYC,Alex Merced (Libertarian),Libertarian,4
Kings,005/60,U.S. Senate,NYC,Manually Counted Emergency,,0
Kings,005/60,U.S. Senate,NYC,Absentee / Military,,11
Kings,005/60,U.S. Senate,NYC,Federal,,1
Kings,005/60,U.S. Senate,NYC,Special Presidential,,0
Kings,005/60,U.S. Senate,NYC,Affidavit,,13
Kings,005/60,U.S. Senate,NYC,Charles E. Schumer (Democratic),Democratic,378
Kings,005/60,U.S. Senate,NYC,Wendy Long (Republican),Republican,76
Kings,005/60,U.S. Senate,NYC,Wendy Long (Conservative),Conservative,10
Kings,005/60,U.S. Senate,NYC,Robin Laverne Wilson (Green),Green,6
Kings,005/60,U.S. Senate,NYC,Charles E. Schumer (Working Families),Working Families,6
Kings,005/60,U.S. Senate,NYC,Charles E. Schumer (Independence),Independence,3
Kings,005/60,U.S. Senate,NYC,Charles E. Schumer (Women's Equality),Women's Equality,0
Kings,005/60,U.S. Senate,NYC,Wendy Long (Reform),Reform,0
Kings,005/60,U.S. Senate,NYC,Alex Merced (Libertarian),Libertarian,1
Kings,006/60,U.S. Senate,NYC,Manually Counted Emergency,,0
Kings,006/60,U.S. Senate,NYC,Absentee / Military,,1
Kings,006/60,U.S. Senate,NYC,Federal,,0
Kings,006/60,U.S. Senate,NYC,Special Presidential,,0
Kings,006/60,U.S. Senate,NYC,Affidavit,,13
Kings,006/60,U.S. Senate,NYC,Charles E. Schumer (Democratic),Democratic,193
Kings,006/60,U.S. Senate,NYC,Wendy Long (Republican),Republican,1
Kings,006/60,U.S. Senate,NYC,Wendy Long (Conservative),Conservative,0
Kings,006/60,U.S. Senate,NYC,Robin Laverne Wilson (Green),Green,2
Kings,006/60,U.S. Senate,NYC,Charles E. Schumer (Working Families),Working Families,1
Kings,006/60,U.S. Senate,NYC,Charles E. Schumer (Independence),Independence,1
Kings,006/60,U.S. Senate,NYC,Charles E. Schumer (Women's Equality),Women's Equality,0
Kings,006/60,U.S. Senate,NYC,Wendy Long (Reform),Reform,1
Kings,006/60,U.S. Senate,NYC,Alex Merced (Libertarian),Libertarian,0
Kings,007/60,U.S. Senate,NYC,Manually Counted Emergency,,0
Kings,007/60,U.S. Senate,NYC,Absentee / Military,,14
Kings,007/60,U.S. Senate,NYC,Federal,,3
Kings,007/60,U.S. Senate,NYC,Special Presidential,,0
Kings,007/60,U.S. Senate,NYC,Affidavit,,22
Kings,007/60,U.S. Senate,NYC,Charles E. Schumer (Democratic),Democratic,591
Kings,007/60,U.S. Senate,NYC,Wendy Long (Republican),Republican,11
Kings,007/60,U.S. Senate,NYC,Wendy Long (Conservative),Conservative,1
Kings,007/60,U.S. Senate,NYC,Robin Laverne Wilson (Green),Green,7
Kings,007/60,U.S. Senate,NYC,Charles E. Schumer (Working Families),Working Families,3
Kings,007/60,U.S. Senate,NYC,Charles E. Schumer (Independence),Independence,7
Kings,007/60,U.S. Senate,NYC,Charles E. Schumer (Women's Equality),Women's Equality,4
Kings,007/60,U.S. Senate,NYC,Wendy Long (Reform),Reform,1
Kings,007/60,U.S. Senate,NYC,Alex Merced (Libertarian),Libertarian,0
Kings,008/60,U.S. Senate,NYC,Manually Counted Emergency,,0
Kings,008/60,U.S. Senate,NYC,Absentee / Military,,11
Kings,008/60,U.S. Senate,NYC,Federal,,4
Kings,008/60,U.S. Senate,NYC,Special Presidential,,0
Kings,008/60,U.S. Senate,NYC,Affidavit,,21
Kings,008/60,U.S. Senate,NYC,Charles E. Schumer (Democratic),Democratic,609
Kings,008/60,U.S. Senate,NYC,Wendy Long (Republican),Republican,8
Kings,008/60,U.S. Senate,NYC,Wendy Long (Conservative),Conservative,4
Kings,008/60,U.S. Senate,NYC,Robin Laverne Wilson (Green),Green,5
Kings,008/60,U.S. Senate,NYC,Charles E. Schumer (Working Families),Working Families,7
Kings,008/60,U.S. Senate,NYC,Charles E. Schumer (Independence),Independence,4
Kings,008/60,U.S. Senate,NYC,Charles E. Schumer (Women's Equality),Women's Equality,0
Kings,008/60,U.S. Senate,NYC,Wendy Long (Reform),Reform,1
Kings,008/60,U.S. Senate,NYC,Alex Merced (Libertarian),Libertarian,0
Kings,008/60,U.S. Senate,NYC,Scattered,,1
Kings,009/60,U.S. Senate,NYC,Manually Counted Emergency,,0
Kings,009/60,U.S. Senate,NYC,Absentee / Military,,5
Kings,009/60,U.S. Senate,NYC,Federal,,0
Kings,009/60,U.S. Senate,NYC,Special Presidential,,0
Kings,009/60,U.S. Senate,NYC,Affidavit,,14
Kings,009/60,U.S. Senate,NYC,Charles E. Schumer (Democratic),Democratic,282
Kings,009/60,U.S. Senate,NYC,Wendy Long (Republican),Republican,8
Kings,009/60,U.S. Senate,NYC,Wendy Long (Conservative),Conservative,0
Kings,009/60,U.S. Senate,NYC,Robin Laverne Wilson (Green),Green,2
Kings,009/60,U.S. Senate,NYC,Charles E. Schumer (Working Families),Working Families,6
Kings,009/60,U.S. Senate,NYC,Charles E. Schumer (Independence),Independence,0
Kings,009/60,U.S. Senate,NYC,Charles E. Schumer (Women's Equality),Women's Equality,0
Kings,009/60,U.S. Senate,NYC,Wendy Long (Reform),Reform,0
Kings,009/60,U.S. Senate,NYC,Alex Merced (Libertarian),Libertarian,0
Kings,010/60,U.S. Senate,NYC,Manually Counted Emergency,,0
Kings,010/60,U.S. Senate,NYC,Absentee / Military,,2
Kings,010/60,U.S. Senate,NYC,Federal,,0
Kings,010/60,U.S. Senate,NYC,Special Presidential,,0
Kings,010/60,U.S. Senate,NYC,Affidavit,,13
Kings,010/60,U.S. Senate,NYC,Charles E. Schumer (Democratic),Democratic,311
Kings,010/60,U.S. Senate,NYC,Wendy Long (Republican),Republican,10
Kings,010/60,U.S. Senate,NYC,Wendy Long (Conservative),Conservative,1
Kings,010/60,U.S. Senate,NYC,Robin Laverne Wilson (Green),Green,2
Kings,010/60,U.S. Senate,NYC,Charles E. Schumer (Working Families),Working Families,3
Kings,010/60,U.S. Senate,NYC,Charles E. Schumer (Independence),Independence,4
Kings,010/60,U.S. Senate,NYC,Charles E. Schumer (Women's Equality),Women's Equality,0
Kings,010/60,U.S. Senate,NYC,Wendy Long (Reform),Reform,1
Kings,010/60,U.S. Senate,NYC,Alex Merced (Libertarian),Libertarian,0
Kings,011/60,U.S. Senate,NYC,Manually Counted Emergency,,0
Kings,011/60,U.S. Senate,NYC,Absentee / Military,,0
Kings,011/60,U.S. Senate,NYC,Federal,,0
Kings,011/60,U.S. Senate,NYC,Special Presidential,,0
Kings,011/60,U.S. Senate,NYC,Affidavit,,2
Kings,011/60,U.S. Senate,NYC,Charles E. Schumer (Democratic),Democratic,35
Kings,011/60,U.S. Senate,NYC,Wendy Long (Republican),Republican,1
Kings,011/60,U.S. Senate,NYC,Wendy Long (Conservative),Conservative,1
Kings,011/60,U.S. Senate,NYC,Robin Laverne Wilson (Green),Green,0
Kings,011/60,U.S. Senate,NYC,Charles E. Schumer (Working Families),Working Families,1
Kings,011/60,U.S. Senate,NYC,Charles E. Schumer (Independence),Independence,0
Kings,011/60,U.S. Senate,NYC,Charles E. Schumer (Women's Equality),Women's Equality,0
Kings,011/60,U.S. Senate,NYC,Wendy Long (Reform),Reform,0
Kings,011/60,U.S. Senate,NYC,Alex Merced (Libertarian),Libertarian,1
Kings,012/60,U.S. Senate,NYC,Manually Counted Emergency,,0
Kings,012/60,U.S. Senate,NYC,Absentee / Military,,13
Kings,012/60,U.S. Senate,NYC,Federal,,0
Kings,012/60,U.S. Senate,NYC,Special Presidential,,0
Kings,012/60,U.S. Senate,NYC,Affidavit,,19
Kings,012/60,U.S. Senate,NYC,Charles E. Schumer (Democratic),Democratic,275
Kings,012/60,U.S. Senate,NYC,Wendy Long (Republican),Republican,5
Kings,012/60,U.S. Senate,NYC,Wendy Long (Conservative),Conservative,0
Kings,012/60,U.S. Senate,NYC,Robin Laverne Wilson (Green),Green,1
Kings,012/60,U.S. Senate,NYC,Charles E. Schumer (Working Families),Working Families,1
Kings,012/60,U.S. Senate,NYC,Charles E. Schumer (Independence),Independence,0
Kings,012/60,U.S. Senate,NYC,Charles E. Schumer (Women's Equality),Women's Equality,0
Kings,012/60,U.S. Senate,NYC,Wendy Long (Reform),Reform,0
Kings,012/60,U.S. Senate,NYC,Alex Merced (Libertarian),Libertarian,1
Kings,013/60,U.S. Senate,NYC,Manually Counted Emergency,,0
Kings,013/60,U.S. Senate,NYC,Absentee / Military,,17
Kings,013/60,U.S. Senate,NYC,Federal,,2
Kings,013/60,U.S. Senate,NYC,Special Presidential,,0
Kings,013/60,U.S. Senate,NYC,Affidavit,,19
Kings,013/60,U.S. Senate,NYC,Charles E. Schumer (Democratic),Democratic,541
Kings,013/60,U.S. Senate,NYC,Wendy Long (Republican),Republican,29
Kings,013/60,U.S. Senate,NYC,Wendy Long (Conservative),Conservative,0
Kings,013/60,U.S. Senate,NYC,Robin Laverne Wilson (Green),Green,12
Kings,013/60,U.S. Senate,NYC,Charles E. Schumer (Working Families),Working Families,7
Kings,013/60,U.S. Senate,NYC,Charles E. Schumer (Independence),Independence,0
Kings,013/60,U.S. Senate,NYC,Charles E. Schumer (Women's Equality),Women's Equality,3
Kings,013/60,U.S. Senate,NYC,Wendy Long (Reform),Reform,0
Kings,013/60,U.S. Senate,NYC,Alex Merced (Libertarian),Libertarian,0
Kings,013/60,U.S. Senate,NYC,Scattered,,1
Kings,014/60,U.S. Senate,NYC,Manually Counted Emergency,,0
Kings,014/60,U.S. Senate,NYC,Absentee / Military,,10
Kings,014/60,U.S. Senate,NYC,Federal,,1
Kings,014/60,U.S. Senate,NYC,Special Presidential,,0
Kings,014/60,U.S. Senate,NYC,Affidavit,,21
Kings,014/60,U.S. Senate,NYC,Charles E. Schumer (Democratic),Democratic,511
Kings,014/60,U.S. Senate,NYC,Wendy Long (Republican),Republican,12
Kings,014/60,U.S. Senate,NYC,Wendy Long (Conservative),Conservative,4
Kings,014/60,U.S. Senate,NYC,Robin Laverne Wilson (Green),Green,4
Kings,014/60,U.S. Senate,NYC,Charles E. Schumer (Working Families),Working Families,7
Kings,014/60,U.S. Senate,NYC,Charles E. Schumer (Independence),Independence,3
Kings,014/60,U.S. Senate,NYC,Charles E. Schumer (Women's Equality),Women's Equality,0
Kings,014/60,U.S. Senate,NYC,Wendy Long (Reform),Reform,0
Kings,014/60,U.S. Senate,NYC,Alex Merced (Libertarian),Libertarian,1
Kings,015/60,U.S. Senate,NYC,Manually Counted Emergency,,0
Kings,015/60,U.S. Senate,NYC,Absentee / Military,,9
Kings,015/60,U.S. Senate,NYC,Federal,,0
Kings,015/60,U.S. Senate,NYC,Special Presidential,,0
Kings,015/60,U.S. Senate,NYC,Affidavit,,16
Kings,015/60,U.S. Senate,NYC,Charles E. Schumer (Democratic),Democratic,393
Kings,015/60,U.S. Senate,NYC,Wendy Long (Republican),Republican,13
Kings,015/60,U.S. Senate,NYC,Wendy Long (Conservative),Conservative,7
Kings,015/60,U.S. Senate,NYC,Robin Laverne Wilson (Green),Green,1
Kings,015/60,U.S. Senate,NYC,Charles E. Schumer (Working Families),Working Families,9
Kings,015/60,U.S. Senate,NYC,Charles E. Schumer (Independence),Independence,2
Kings,015/60,U.S. Senate,NYC,Charles E. Schumer (Women's Equality),Women's Equality,1
Kings,015/60,U.S. Senate,NYC,Wendy Long (Reform),Reform,1
Kings,015/60,U.S. Senate,NYC,Alex Merced (Libertarian),Libertarian,2
Kings,016/60,U.S. Senate,NYC,Manually Counted Emergency,,0
Kings,016/60,U.S. Senate,NYC,Absentee / Military,,3
Kings,016/60,U.S. Senate,NYC,Federal,,0
Kings,016/60,U.S. Senate,NYC,Special Presidential,,0
Kings,016/60,U.S. Senate,NYC,Affidavit,,4
Kings,016/60,U.S. Senate,NYC,Charles E. Schumer (Democratic),Democratic,253
Kings,016/60,U.S. Senate,NYC,Wendy Long (Republican),Republican,5
Kings,016/60,U.S. Senate,NYC,Wendy Long (Conservative),Conservative,0
Kings,016/60,U.S. Senate,NYC,Robin Laverne Wilson (Green),Green,1
Kings,016/60,U.S. Senate,NYC,Charles E. Schumer (Working Families),Working Families,1
Kings,016/60,U.S. Senate,NYC,Charles E. Schumer (Independence),Independence,0
Kings,016/60,U.S. Senate,NYC,Charles E. Schumer (Women's Equality),Women's Equality,0
Kings,016/60,U.S. Senate,NYC,Wendy Long (Reform),Reform,0
Kings,016/60,U.S. Senate,NYC,Alex Merced (Libertarian),Libertarian,0
Kings,017/60,U.S. Senate,NYC,Manually Counted Emergency,,0
Kings,017/60,U.S. Senate,NYC,Absentee / Military,,12
Kings,017/60,U.S. Senate,NYC,Federal,,1
Kings,017/60,U.S. Senate,NYC,Special Presidential,,0
Kings,017/60,U.S. Senate,NYC,Affidavit,,16
Kings,017/60,U.S. Senate,NYC,Charles E. Schumer (Democratic),Democratic,612
Kings,017/60,U.S. Senate,NYC,Wendy Long (Republican),Republican,45
Kings,017/60,U.S. Senate,NYC,Wendy Long (Conservative),Conservative,4
Kings,017/60,U.S. Senate,NYC,Robin Laverne Wilson (Green),Green,10
Kings,017/60,U.S. Senate,NYC,Charles E. Schumer (Working Families),Working Families,6
Kings,017/60,U.S. Senate,NYC,Charles E. Schumer (Independence),Independence,3
Kings,017/60,U.S. Senate,NYC,Charles E. Schumer (Women's Equality),Women's Equality,1
Kings,017/60,U.S. Senate,NYC,Wendy Long (Reform),Reform,0
Kings,017/60,U.S. Senate,NYC,Alex Merced (Libertarian),Libertarian,1
Kings,018/60,U.S. Senate,NYC,Manually Counted Emergency,,0
Kings,018/60,U.S. Senate,NYC,Absentee / Military,,3
Kings,018/60,U.S. Senate,NYC,Federal,,0
Kings,018/60,U.S. Senate,NYC,Special Presidential,,0
Kings,018/60,U.S. Senate,NYC,Affidavit,,25
Kings,018/60,U.S. Senate,NYC,Charles E. Schumer (Democratic),Democratic,351
Kings,018/60,U.S. Senate,NYC,Wendy Long (Republican),Republican,7
Kings,018/60,U.S. Senate,NYC,Wendy Long (Conservative),Conservative,0
Kings,018/60,U.S. Senate,NYC,Robin Laverne Wilson (Green),Green,5
Kings,018/60,U.S. Senate,NYC,Charles E. Schumer (Working Families),Working Families,6
Kings,018/60,U.S. Senate,NYC,Charles E. Schumer (Independence),Independence,1
Kings,018/60,U.S. Senate,NYC,Charles E. Schumer (Women's Equality),Women's Equality,1
Kings,018/60,U.S. Senate,NYC,Wendy Long (Reform),Reform,0
Kings,018/60,U.S. Senate,NYC,Alex Merced (Libertarian),Libertarian,0
Kings,019/60,U.S. Senate,NYC,Manually Counted Emergency,,0
Kings,019/60,U.S. Senate,NYC,Absentee / Military,,3
Kings,019/60,U.S. Senate,NYC,Federal,,1
Kings,019/60,U.S. Senate,NYC,Special Presidential,,0
Kings,019/60,U.S. Senate,NYC,Affidavit,,12
Kings,019/60,U.S. Senate,NYC,Charles E. Schumer (Democratic),Democratic,243
Kings,019/60,U.S. Senate,NYC,Wendy Long (Republican),Republican,5
Kings,019/60,U.S. Senate,NYC,Wendy Long (Conservative),Conservative,0
Kings,019/60,U.S. Senate,NYC,Robin Laverne Wilson (Green),Green,3
Kings,019/60,U.S. Senate,NYC,Charles E. Schumer (Working Families),Working Families,3
Kings,019/60,U.S. Senate,NYC,Charles E. Schumer (Independence),Independence,0
Kings,019/60,U.S. Senate,NYC,Charles E. Schumer (Women's Equality),Women's Equality,0
Kings,019/60,U.S. Senate,NYC,Wendy Long (Reform),Reform,0
Kings,019/60,U.S. Senate,NYC,Alex Merced (Libertarian),Libertarian,1
Kings,020/60,U.S. Senate,NYC,Manually Counted Emergency,,0
Kings,020/60,U.S. Senate,NYC,Absentee / Military,,3
Kings,020/60,U.S. Senate,NYC,Federal,,0
Kings,020/60,U.S. Senate,NYC,Special Presidential,,0
Kings,020/60,U.S. Senate,NYC,Affidavit,,6
Kings,020/60,U.S. Senate,NYC,Charles E. Schumer (Democratic),Democratic,112
Kings,020/60,U.S. Senate,NYC,Wendy Long (Republican),Republican,4
Kings,020/60,U.S. Senate,NYC,Wendy Long (Conservative),Conservative,0
Kings,020/60,U.S. Senate,NYC,Robin Laverne Wilson (Green),Green,1
Kings,020/60,U.S. Senate,NYC,Charles E. Schumer (Working Families),Working Families,1
Kings,020/60,U.S. Senate,NYC,Charles E. Schumer (Independence),Independence,0
Kings,020/60,U.S. Senate,NYC,Charles E. Schumer (Women's Equality),Women's Equality,1
Kings,020/60,U.S. Senate,NYC,Wendy Long (Reform),Reform,0
Kings,020/60,U.S. Senate,NYC,Alex Merced (Libertarian),Libertarian,1
Kings,021/60,U.S. Senate,NYC,Manually Counted Emergency,,0
Kings,021/60,U.S. Senate,NYC,Absentee / Military,,3
Kings,021/60,U.S. Senate,NYC,Federal,,0
Kings,021/60,U.S. Senate,NYC,Special Presidential,,0
Kings,021/60,U.S. Senate,NYC,Affidavit,,14
Kings,021/60,U.S. Senate,NYC,Charles E. Schumer (Democratic),Democratic,254
Kings,021/60,U.S. Senate,NYC,Wendy Long (Republican),Republican,8
Kings,021/60,U.S. Senate,NYC,Wendy Long (Conservative),Conservative,2
Kings,021/60,U.S. Senate,NYC,Robin Laverne Wilson (Green),Green,2
Kings,021/60,U.S. Senate,NYC,Charles E. Schumer (Working Families),Working Families,3
Kings,021/60,U.S. Senate,NYC,Charles E. Schumer (Independence),Independence,0
Kings,021/60,U.S. Senate,NYC,Charles E. Schumer (Women's Equality),Women's Equality,0
Kings,021/60,U.S. Senate,NYC,Wendy Long (Reform),Reform,0
Kings,021/60,U.S. Senate,NYC,Alex Merced (Libertarian),Libertarian,2
Kings,022/60,U.S. Senate,NYC,Manually Counted Emergency,,0
Kings,022/60,U.S. Senate,NYC,Absentee / Military,,4
Kings,022/60,U.S. Senate,NYC,Federal,,0
Kings,022/60,U.S. Senate,NYC,Special Presidential,,0
Kings,022/60,U.S. Senate,NYC,Affidavit,,30
Kings,022/60,U.S. Senate,NYC,Charles E. Schumer (Democratic),Democratic,365
Kings,022/60,U.S. Senate,NYC,Wendy Long (Republican),Republican,15
Kings,022/60,U.S. Senate,NYC,Wendy Long (Conservative),Conservative,6
Kings,022/60,U.S. Senate,NYC,Robin Laverne Wilson (Green),Green,2
Kings,022/60,U.S. Senate,NYC,Charles E. Schumer (Working Families),Working Families,16
Kings,022/60,U.S. Senate,NYC,Charles E. Schumer (Independence),Independence,1
Kings,022/60,U.S. Senate,NYC,Charles E. Schumer (Women's Equality),Women's Equality,1
Kings,022/60,U.S. Senate,NYC,Wendy Long (Reform),Reform,1
Kings,022/60,U.S. Senate,NYC,Alex Merced (Libertarian),Libertarian,0
Kings,023/60,U.S. Senate,NYC,Manually Counted Emergency,,0
Kings,023/60,U.S. Senate,NYC,Absentee / Military,,3
Kings,023/60,U.S. Senate,NYC,Federal,,0
Kings,023/60,U.S. Senate,NYC,Special Presidential,,0
Kings,023/60,U.S. Senate,NYC,Affidavit,,16
Kings,023/60,U.S. Senate,NYC,Charles E. Schumer (Democratic),Democratic,123
Kings,023/60,U.S. Senate,NYC,Wendy Long (Republican),Republican,4
Kings,023/60,U.S. Senate,NYC,Wendy Long (Conservative),Conservative,0
Kings,023/60,U.S. Senate,NYC,Robin Laverne Wilson (Green),Green,2
Kings,023/60,U.S. Senate,NYC,Charles E. Schumer (Working Families),Working Families,4
Kings,023/60,U.S. Senate,NYC,Charles E. Schumer (Independence),Independence,0
Kings,023/60,U.S. Senate,NYC,Charles E. Schumer (Women's Equality),Women's Equality,0
Kings,023/60,U.S. Senate,NYC,Wendy Long (Reform),Reform,0
Kings,023/60,U.S. Senate,NYC,Alex Merced (Libertarian),Libertarian,0
Kings,024/60,U.S. Senate,NYC,Manually Counted Emergency,,0
Kings,024/60,U.S. Senate,NYC,Absentee / Military,,35
Kings,024/60,U.S. Senate,NYC,Federal,,0
Kings,024/60,U.S. Senate,NYC,Special Presidential,,0
Kings,024/60,U.S. Senate,NYC,Affidavit,,12
Kings,024/60,U.S. Senate,NYC,Charles E. Schumer (Democratic),Democratic,395
Kings,024/60,U.S. Senate,NYC,Wendy Long (Republican),Republican,12
Kings,024/60,U.S. Senate,NYC,Wendy Long (Conservative),Conservative,3
Kings,024/60,U.S. Senate,NYC,Robin Laverne Wilson (Green),Green,4
Kings,024/60,U.S. Senate,NYC,Charles E. Schumer (Working Families),Working Families,5
Kings,024/60,U.S. Senate,NYC,Charles E. Schumer (Independence),Independence,1
Kings,024/60,U.S. Senate,NYC,Charles E. Schumer (Women's Equality),Women's Equality,1
Kings,024/60,U.S. Senate,NYC,Wendy Long (Reform),Reform,0
Kings,024/60,U.S. Senate,NYC,Alex Merced (Libertarian),Libertarian,2
Kings,025/60,U.S. Senate,NYC,Manually Counted Emergency,,0
Kings,025/60,U.S. Senate,NYC,Absentee / Military,,0
Kings,025/60,U.S. Senate,NYC,Federal,,0
Kings,025/60,U.S. Senate,NYC,Special Presidential,,0
Kings,025/60,U.S. Senate,NYC,Affidavit,,0
Kings,025/60,U.S. Senate,NYC,Charles E. Schumer (Democratic),Democratic,0
Kings,025/60,U.S. Senate,NYC,Wendy Long (Republican),Republican,0
Kings,025/60,U.S. Senate,NYC,Wendy Long (Conservative),Conservative,0
Kings,025/60,U.S. Senate,NYC,Robin Laverne Wilson (Green),Green,0
Kings,025/60,U.S. Senate,NYC,Charles E. Schumer (Working Families),Working Families,0
Kings,025/60,U.S. Senate,NYC,Charles E. Schumer (Independence),Independence,0
Kings,025/60,U.S. Senate,NYC,Charles E. Schumer (Women's Equality),Women's Equality,0
Kings,025/60,U.S. Senate,NYC,Wendy Long (Reform),Reform,0
Kings,025/60,U.S. Senate,NYC,Alex Merced (Libertarian),Libertarian,0
Kings,026/60,U.S. Senate,NYC,Manually Counted Emergency,,0
Kings,026/60,U.S. Senate,NYC,Absentee / Military,,4
Kings,026/60,U.S. Senate,NYC,Federal,,0
Kings,026/60,U.S. Senate,NYC,Special Presidential,,0
Kings,026/60,U.S. Senate,NYC,Affidavit,,26
Kings,026/60,U.S. Senate,NYC,Charles E. Schumer (Democratic),Democratic,648
Kings,026/60,U.S. Senate,NYC,Wendy Long (Republican),Republican,11
Kings,026/60,U.S. Senate,NYC,Wendy Long (Conservative),Conservative,4
Kings,026/60,U.S. Senate,NYC,Robin Laverne Wilson (Green),Green,5
Kings,026/60,U.S. Senate,NYC,Charles E. Schumer (Working Families),Working Families,4
Kings,026/60,U.S. Senate,NYC,Charles E. Schumer (Independence),Independence,2
Kings,026/60,U.S. Senate,NYC,Charles E. Schumer (Women's Equality),Women's Equality,0
Kings,026/60,U.S. Senate,NYC,Wendy Long (Reform),Reform,0
Kings,026/60,U.S. Senate,NYC,Alex Merced (Libertarian),Libertarian,0
Kings,026/60,U.S. Senate,NYC,Scattered,,1
Kings,027/60,U.S. Senate,NYC,Manually Counted Emergency,,0
Kings,027/60,U.S. Senate,NYC,Absentee / Military,,8
Kings,027/60,U.S. Senate,NYC,Federal,,0
Kings,027/60,U.S. Senate,NYC,Special Presidential,,0
Kings,027/60,U.S. Senate,NYC,Affidavit,,28
Kings,027/60,U.S. Senate,NYC,Charles E. Schumer (Democratic),Democratic,481
Kings,027/60,U.S. Senate,NYC,Wendy Long (Republican),Republican,4
Kings,027/60,U.S. Senate,NYC,Wendy Long (Conservative),Conservative,1
Kings,027/60,U.S. Senate,NYC,Robin Laverne Wilson (Green),Green,3
Kings,027/60,U.S. Senate,NYC,Charles E. Schumer (Working Families),Working Families,6
Kings,027/60,U.S. Senate,NYC,Charles E. Schumer (Independence),Independence,2
Kings,027/60,U.S. Senate,NYC,Charles E. Schumer (Women's Equality),Women's Equality,0
Kings,027/60,U.S. Senate,NYC,Wendy Long (Reform),Reform,1
Kings,027/60,U.S. Senate,NYC,Alex Merced (Libertarian),Libertarian,1
Kings,028/60,U.S. Senate,NYC,Manually Counted Emergency,,1
Kings,028/60,U.S. Senate,NYC,Absentee / Military,,4
Kings,028/60,U.S. Senate,NYC,Federal,,1
Kings,028/60,U.S. Senate,NYC,Special Presidential,,0
Kings,028/60,U.S. Senate,NYC,Affidavit,,29
Kings,028/60,U.S. Senate,NYC,Charles E. Schumer (Democratic),Democratic,573
Kings,028/60,U.S. Senate,NYC,Wendy Long (Republican),Republican,6
Kings,028/60,U.S. Senate,NYC,Wendy Long (Conservative),Conservative,2
Kings,028/60,U.S. Senate,NYC,Robin Laverne Wilson (Green),Green,6
Kings,028/60,U.S. Senate,NYC,Charles E. Schumer (Working Families),Working Families,9
Kings,028/60,U.S. Senate,NYC,Charles E. Schumer (Independence),Independence,2
Kings,028/60,U.S. Senate,NYC,Charles E. Schumer (Women's Equality),Women's Equality,0
Kings,028/60,U.S. Senate,NYC,Wendy Long (Reform),Reform,0
Kings,028/60,U.S. Senate,NYC,Alex Merced (Libertarian),Libertarian,0
Kings,028/60,U.S. Senate,NYC,Scattered,,1
Kings,029/60,U.S. Senate,NYC,Manually Counted Emergency,,0
Kings,029/60,U.S. Senate,NYC,Absentee / Military,,2
Kings,029/60,U.S. Senate,NYC,Federal,,1
Kings,029/60,U.S. Senate,NYC,Special Presidential,,0
Kings,029/60,U.S. Senate,NYC,Affidavit,,25
Kings,029/60,U.S. Senate,NYC,Charles E. Schumer (Democratic),Democratic,479
Kings,029/60,U.S. Senate,NYC,Wendy Long (Republican),Republican,6
Kings,029/60,U.S. Senate,NYC,Wendy Long (Conservative),Conservative,1
Kings,029/60,U.S. Senate,NYC,Robin Laverne Wilson (Green),Green,7
Kings,029/60,U.S. Senate,NYC,Charles E. Schumer (Working Families),Working Families,3
Kings,029/60,U.S. Senate,NYC,Charles E. Schumer (Independence),Independence,2
Kings,029/60,U.S. Senate,NYC,Charles E. Schumer (Women's Equality),Women's Equality,1
Kings,029/60,U.S. Senate,NYC,Wendy Long (Reform),Reform,2
Kings,029/60,U.S. Senate,NYC,Alex Merced (Libertarian),Libertarian,1
Kings,029/60,U.S. Senate,NYC,Scattered,,1
Kings,030/60,U.S. Senate,NYC,Manually Counted Emergency,,0
Kings,030/60,U.S. Senate,NYC,Absentee / Military,,13
Kings,030/60,U.S. Senate,NYC,Federal,,1
Kings,030/60,U.S. Senate,NYC,Special Presidential,,0
Kings,030/60,U.S. Senate,NYC,Affidavit,,11
Kings,030/60,U.S. Senate,NYC,Charles E. Schumer (Democratic),Democratic,295
Kings,030/60,U.S. Senate,NYC,Wendy Long (Republican),Republican,9
Kings,030/60,U.S. Senate,NYC,Wendy Long (Conservative),Conservative,2
Kings,030/60,U.S. Senate,NYC,Robin Laverne Wilson (Green),Green,2
Kings,030/60,U.S. Senate,NYC,Charles E. Schumer (Working Families),Working Families,3
Kings,030/60,U.S. Senate,NYC,Charles E. Schumer (Independence),Independence,1
Kings,030/60,U.S. Senate,NYC,Charles E. Schumer (Women's Equality),Women's Equality,0
Kings,030/60,U.S. Senate,NYC,Wendy Long (Reform),Reform,0
Kings,030/60,U.S. Senate,NYC,Alex Merced (Libertarian),Libertarian,0
Kings,031/60,U.S. Senate,NYC,Manually Counted Emergency,,1
Kings,031/60,U.S. Senate,NYC,Absentee / Military,,3
Kings,031/60,U.S. Senate,NYC,Federal,,1
Kings,031/60,U.S. Senate,NYC,Special Presidential,,0
Kings,031/60,U.S. Senate,NYC,Affidavit,,26
Kings,031/60,U.S. Senate,NYC,Charles E. Schumer (Democratic),Democratic,466
Kings,031/60,U.S. Senate,NYC,Wendy Long (Republican),Republican,8
Kings,031/60,U.S. Senate,NYC,Wendy Long (Conservative),Conservative,4
Kings,031/60,U.S. Senate,NYC,Robin Laverne Wilson (Green),Green,5
Kings,031/60,U.S. Senate,NYC,Charles E. Schumer (Working Families),Working Families,11
Kings,031/60,U.S. Senate,NYC,Charles E. Schumer (Independence),Independence,5
